date,merchant_id,impressions
2026-02-14,M033,12015672
2026-02-14,M034,21086548
2026-02-14,M035,17992838
2026-02-14,M036,19640951
2026-02-14,M037,10278508
2026-02-14,M038,18836802
2026-02-14,M039,14009934
2026-02-14,M040,23903113
2026-02-14,M041,13743887
2026-02-14,M042,23408444
2026-02-14,M043,14032251
2026-02-14,M044,23639508
2026-02-14,M045,13769091
2026-02-14,M046,22407472
2026-02-14,M047,15157859
2026-02-14,M048,31034322
2026-02-15,M001,5244738
2026-02-15,M002,8072827
2026-02-15,M003,9618799
2026-02-15,M004,8649691
2026-02-15,M005,9425912
2026-02-15,M006,11909249
2026-02-15,M007,14883208
2026-02-15,M008,7485692
2026-02-15,M009,9001596
2026-02-15,M010,9639054
2026-02-15,M011,12995416
2026-02-15,M012,10579762
2026-02-15,M013,11862000
2026-02-15,M014,16265694
2026-02-15,M015,10529796
2026-02-15,M016,9515090
2026-02-15,M017,11213566
2026-02-15,M018,15057552
2026-02-15,M019,14344042
2026-02-15,M020,12130890
2026-02-15,M021,15112911
2026-02-15,M022,10911939
2026-02-15,M023,12925954
2026-02-15,M024,12204577
2026-02-15,M025,13881122
2026-02-15,M026,16320734
2026-02-15,M027,20091435
2026-02-15,M028,15059086
2026-02-15,M029,12183926
2026-02-15,M030,15288433
2026-02-15,M031,17681969
2026-02-15,M032,12934214
2026-02-15,M033,17242308
2026-02-15,M034,20870789
2026-02-15,M035,22429330
2026-02-15,M036,11949469
2026-02-15,M037,13538940
2026-02-15,M038,16808799
2026-02-15,M039,20519301
2026-02-15,M040,16810654
2026-02-15,M041,18361160
2026-02-15,M042,24171164
2026-02-15,M043,19582930
2026-02-15,M044,16254538
2026-02-15,M045,16777735
2026-02-15,M046,18165027
2026-02-15,M047,20971931
2026-02-15,M048,17472224
2026-02-16,M001,8768485
2026-02-16,M002,7089214
2026-02-16,M003,9680559
2026-02-16,M004,8782740
2026-02-16,M005,13847516
2026-02-16,M006,12746530
2026-02-16,M007,15573905
2026-02-16,M008,7624770
2026-02-16,M009,13283445
2026-02-16,M010,10096586
2026-02-16,M011,11743401
2026-02-16,M012,10516315
2026-02-16,M013,18036253
2026-02-16,M014,16343083
2026-02-16,M015,10651093
2026-02-16,M016,10017116
2026-02-16,M017,17370060
2026-02-16,M018,15119444
2026-02-16,M019,14191348
2026-02-16,M020,12254456
2026-02-16,M021,21213297
2026-02-16,M022,10972614
2026-02-16,M023,13955514
2026-02-16,M024,12317749
2026-02-16,M025,20357590
2026-02-16,M026,15956929
2026-02-16,M027,18725600
2026-02-16,M028,13979856
2026-02-16,M029,17445767
2026-02-16,M030,15161436
2026-02-16,M031,15687658
2026-02-16,M032,13348268
2026-02-16,M033,23646419
2026-02-16,M034,20633381
2026-02-16,M035,21761900
2026-02-16,M036,12436768
2026-02-16,M037,19106985
2026-02-16,M038,17962655
2026-02-16,M039,17786829
2026-02-16,M040,15911221
2026-02-16,M041,25430605
2026-02-16,M042,21170509
2026-02-16,M043,18700071
2026-02-16,M044,14620658
2026-02-16,M045,26007322
2026-02-16,M046,17849665
2026-02-16,M047,22412938
2026-02-16,M048,18613875
2026-02-17,M001,7667744
2026-02-17,M002,6621238
2026-02-17,M003,9519056
2026-02-17,M004,11296224
2026-02-17,M005,15389630
2026-02-17,M006,10402504
2026-02-17,M007,13568368
2026-02-17,M008,9130659
2026-02-17,M009,11959739
2026-02-17,M010,8955179
2026-02-17,M011,11819260
2026-02-17,M012,13953940
2026-02-17,M013,16747765
2026-02-17,M014,13505954
2026-02-17,M015,11000496
2026-02-17,M016,11423070
2026-02-17,M017,16580743
2026-02-17,M018,11614611
2026-02-17,M019,14836106
2026-02-17,M020,17091293
2026-02-17,M021,22362301
2026-02-17,M022,10335363
2026-02-17,M023,14083569
2026-02-17,M024,14697287
2026-02-17,M025,20602120
2026-02-17,M026,14604842
2026-02-17,M027,18514639
2026-02-17,M028,17560648
2026-02-17,M029,15365228
2026-02-17,M030,11471023
2026-02-17,M031,16731880
2026-02-17,M032,18738790
2026-02-17,M033,24651053
2026-02-17,M034,16608173
2026-02-17,M035,21336067
2026-02-17,M036,17709081
2026-02-17,M037,18111829
2026-02-17,M038,14613402
2026-02-17,M039,19165275
2026-02-17,M040,18906323
2026-02-17,M041,28252090
2026-02-17,M042,19800458
2026-02-17,M043,18465665
2026-02-17,M044,18305992
2026-02-17,M045,24043262
2026-02-17,M046,16745282
2026-02-17,M047,22073570
2026-02-17,M048,24320205
2026-02-18,M001,4770103
2026-02-18,M002,8636770
2026-02-18,M003,7863575
2026-02-18,M004,13955124
2026-02-18,M005,8184149
2026-02-18,M006,15998976
2026-02-18,M007,11707468
2026-02-18,M008,13205555
2026-02-18,M009,7092015
2026-02-18,M010,12406156
2026-02-18,M011,10692749
2026-02-18,M012,18825102
2026-02-18,M013,10532424
2026-02-18,M014,18639962
2026-02-18,M015,8229737
2026-02-18,M016,17074505
2026-02-18,M017,8737539
2026-02-18,M018,18050078
2026-02-18,M019,11693632
2026-02-18,M020,22401001
2026-02-18,M021,11308968
2026-02-18,M022,14957904
2026-02-18,M023,11905090
2026-02-18,M024,21414003
2026-02-18,M025,11131344
2026-02-18,M026,22187752
2026-02-18,M027,15593292
2026-02-18,M028,27748669
2026-02-18,M029,9262705
2026-02-18,M030,17321493
2026-02-18,M031,12812486
2026-02-18,M032,26576630
2026-02-18,M033,12077037
2026-02-18,M034,22945719
2026-02-18,M035,19420425
2026-02-18,M036,24125971
2026-02-18,M037,11394340
2026-02-18,M038,18945524
2026-02-18,M039,15688365
2026-02-18,M040,27593380
2026-02-18,M041,15596172
2026-02-18,M042,25005998
2026-02-18,M043,15791339
2026-02-18,M044,28265642
2026-02-18,M045,13953887
2026-02-18,M046,23740938
2026-02-18,M047,18743562
2026-02-18,M048,32559367
2026-02-19,M001,6450157
2026-02-19,M002,8420168
2026-02-19,M003,9784794
2026-02-19,M004,8689613
2026-02-19,M005,10532644
2026-02-19,M006,14464497
2026-02-19,M007,17242628
2026-02-19,M008,7637764
2026-02-19,M009,9471978
2026-02-19,M010,10710407
2026-02-19,M011,12575600
2026-02-19,M012,11153818
2026-02-19,M013,13773867
2026-02-19,M014,17824015
2026-02-19,M015,12531747
2026-02-19,M016,10025619
2026-02-19,M017,12754848
2026-02-19,M018,16727804
2026-02-19,M019,16527811
2026-02-19,M020,12948019
2026-02-19,M021,16555946
2026-02-19,M022,11905817
2026-02-19,M023,14940824
2026-02-19,M024,13579979
2026-02-19,M025,14117837
2026-02-19,M026,19523717
2026-02-19,M027,22414317
2026-02-19,M028,14960481
2026-02-19,M029,12152983
2026-02-19,M030,15020076
2026-02-19,M031,19254267
2026-02-19,M032,14891520
2026-02-19,M033,17110428
2026-02-19,M034,20679561
2026-02-19,M035,24682485
2026-02-19,M036,13892343
2026-02-19,M037,13897798
2026-02-19,M038,17436803
2026-02-19,M039,20349795
2026-02-19,M040,18246607
2026-02-19,M041,20120625
2026-02-19,M042,26742474
2026-02-19,M043,21767251
2026-02-19,M044,17535826
2026-02-19,M045,19572184
2026-02-19,M046,19807997
2026-02-19,M047,25522996
2026-02-19,M048,19529490
2026-02-20,M001,8150477
2026-02-20,M002,7821028
2026-02-20,M003,8775838
2026-02-20,M004,8103451
2026-02-20,M005,13768024
2026-02-20,M006,13261916
2026-02-20,M007,14486195
2026-02-20,M008,6618024
2026-02-20,M009,12313349
2026-02-20,M010,10421252
2026-02-20,M011,12274965
2026-02-20,M012,10285753
2026-02-20,M013,18634218
2026-02-20,M014,16183649
2026-02-20,M015,11272677
2026-02-20,M016,9953766
2026-02-20,M017,17281148
2026-02-20,M018,13883968
2026-02-20,M019,15421272
2026-02-20,M020,12495443
2026-02-20,M021,22532157
2026-02-20,M022,11764967
2026-02-20,M023,14465926
2026-02-20,M024,11536050
2026-02-20,M025,20019976
2026-02-20,M026,17209580
2026-02-20,M027,18524851
2026-02-20,M028,14740927
2026-02-20,M029,15542267
2026-02-20,M030,15006949
2026-02-20,M031,17134973
2026-02-20,M032,14427947
2026-02-20,M033,24444501
2026-02-20,M034,20340266
2026-02-20,M035,23637996
2026-02-20,M036,12999383
2026-02-20,M037,21133655
2026-02-20,M038,17578076
2026-02-20,M039,20103064
2026-02-20,M040,15126079
2026-02-20,M041,26782003
2026-02-20,M042,22230709
2026-02-20,M043,16767454
2026-02-20,M044,16440374
2026-02-20,M045,24937571
2026-02-20,M046,20335858
2026-02-20,M047,23286033
2026-02-20,M048,19123682
2026-02-21,M001,6756110
2026-02-21,M002,5506552
2026-02-21,M003,8814542
2026-02-21,M004,9202548
2026-02-21,M005,12533675
2026-02-21,M006,10431365
2026-02-21,M007,14072746
2026-02-21,M008,8050188
2026-02-21,M009,11864068
2026-02-21,M010,8281098
2026-02-21,M011,10846252
2026-02-21,M012,11817488
2026-02-21,M013,14905334
2026-02-21,M014,12403760
2026-02-21,M015,8781723
2026-02-21,M016,10024687
2026-02-21,M017,13737722
2026-02-21,M018,11657303
2026-02-21,M019,12660245
2026-02-21,M020,15038974
2026-02-21,M021,18795346
2026-02-21,M022,8274857
2026-02-21,M023,12950245
2026-02-21,M024,13638012
2026-02-21,M025,17886687
2026-02-21,M026,12887708
2026-02-21,M027,16406674
2026-02-21,M028,18046843
2026-02-21,M029,15109598
2026-02-21,M030,10524147
2026-02-21,M031,14956796
2026-02-21,M032,16277444
2026-02-21,M033,21030326
2026-02-21,M034,15644969
2026-02-21,M035,20213483
2026-02-21,M036,15218682
2026-02-21,M037,16999850
2026-02-21,M038,13697604
2026-02-21,M039,16375013
2026-02-21,M040,18640076
2026-02-21,M041,24726906
2026-02-21,M042,17351928
2026-02-21,M043,16645463
2026-02-21,M044,17272272
2026-02-21,M045,21897622
2026-02-21,M046,14804508
2026-02-21,M047,19126387
2026-02-21,M048,22413452
2026-02-22,M001,4336656
2026-02-22,M002,8016183
2026-02-22,M003,7343500
2026-02-22,M004,13610627
2026-02-22,M005,7050451
2026-02-22,M006,13315383
2026-02-22,M007,10543859
2026-02-22,M008,11467564
2026-02-22,M009,6436231
2026-02-22,M010,11429143
2026-02-22,M011,8646382
2026-02-22,M012,15552791
2026-02-22,M013,8475257
2026-02-22,M014,17527236
2026-02-22,M015,7497052
2026-02-22,M016,14936776
2026-02-22,M017,8891528
2026-02-22,M018,15553936
2026-02-22,M019,11788922
2026-02-22,M020,21656488
2026-02-22,M021,10775589
2026-02-22,M022,13404202
2026-02-22,M023,9699744
2026-02-22,M024,19343677
2026-02-22,M025,9781069
2026-02-22,M026,18930524
2026-02-22,M027,14015916
2026-02-22,M028,23840847
2026-02-22,M029,7809268
2026-02-22,M030,15872640
2026-02-22,M031,12317090
2026-02-22,M032,20852374
2026-02-22,M033,11382863
2026-02-22,M034,19891057
2026-02-22,M035,17943720
2026-02-22,M036,20862068
2026-02-22,M037,10252304
2026-02-22,M038,19044450
2026-02-22,M039,13896359
2026-02-22,M040,25731446
2026-02-22,M041,12974214
2026-02-22,M042,24842514
2026-02-22,M043,14078846
2026-02-22,M044,25883730
2026-02-22,M045,13137935
2026-02-22,M046,20375097
2026-02-22,M047,16861620
2026-02-22,M048,30557677
2026-02-23,M001,5832505
2026-02-23,M002,8069620
2026-02-23,M003,10360507
2026-02-23,M004,8620458
2026-02-23,M005,11399829
2026-02-23,M006,14704540
2026-02-23,M007,17886000
2026-02-23,M008,8176276
2026-02-23,M009,10146133
2026-02-23,M010,11111398
2026-02-23,M011,12550770
2026-02-23,M012,12269796
2026-02-23,M013,12932052
2026-02-23,M014,17725229
2026-02-23,M015,12941678
2026-02-23,M016,10142674
2026-02-23,M017,13295056
2026-02-23,M018,15715219
2026-02-23,M019,16334708
2026-02-23,M020,14211700
2026-02-23,M021,15182235
2026-02-23,M022,13754131
2026-02-23,M023,15015360
2026-02-23,M024,13622398
2026-02-23,M025,14975034
2026-02-23,M026,18086860
2026-02-23,M027,22274162
2026-02-23,M028,15834085
2026-02-23,M029,12483959
2026-02-23,M030,15754701
2026-02-23,M031,19960687
2026-02-23,M032,15403196
2026-02-23,M033,17977408
2026-02-23,M034,21928717
2026-02-23,M035,27066748
2026-02-23,M036,14124539
2026-02-23,M037,14816459
2026-02-23,M038,19613704
2026-02-23,M039,21198259
2026-02-23,M040,18657161
2026-02-23,M041,21847515
2026-02-23,M042,24739268
2026-02-23,M043,18951968
2026-02-23,M044,16405241
2026-02-23,M045,20826196
2026-02-23,M046,22364420
2026-02-23,M047,22707198
2026-02-23,M048,20538771
2026-02-24,M001,7821968
2026-02-24,M002,8080976
2026-02-24,M003,9491453
2026-02-24,M004,8728319
2026-02-24,M005,14989576
2026-02-24,M006,11718406
2026-02-24,M007,14652572
2026-02-24,M008,7579472
2026-02-24,M009,12566945
2026-02-24,M010,10491877
2026-02-24,M011,11726128
2026-02-24,M012,10974601
2026-02-24,M013,16825548
2026-02-24,M014,14883407
2026-02-24,M015,10675271
2026-02-24,M016,9725365
2026-02-24,M017,17176961
2026-02-24,M018,13204954
2026-02-24,M019,13913597
2026-02-24,M020,12939189
2026-02-24,M021,22551834
2026-02-24,M022,11958791
2026-02-24,M023,12607653
2026-02-24,M024,10724817
2026-02-24,M025,20530978
2026-02-24,M026,15790924
2026-02-24,M027,20129019
2026-02-24,M028,13791734
2026-02-24,M029,15591242
2026-02-24,M030,15253205
2026-02-24,M031,16800485
2026-02-24,M032,14074479
2026-02-24,M033,23285390
2026-02-24,M034,19266986
2026-02-24,M035,22048481
2026-02-24,M036,13242738
2026-02-24,M037,19454846
2026-02-24,M038,17407172
2026-02-24,M039,19819538
2026-02-24,M040,15440688
2026-02-24,M041,28427573
2026-02-24,M042,21146775
2026-02-24,M043,18870814
2026-02-24,M044,15808052
2026-02-24,M045,27856049
2026-02-24,M046,18922224
2026-02-24,M047,22017130
2026-02-24,M048,16741490
2026-02-25,M001,7776872
2026-02-25,M002,6483114
2026-02-25,M003,9288514
2026-02-25,M004,10293233
2026-02-25,M005,14328293
2026-02-25,M006,10376571
2026-02-25,M007,15187549
2026-02-25,M008,9044543
2026-02-25,M009,13663111
2026-02-25,M010,8670383
2026-02-25,M011,11677918
2026-02-25,M012,13846767
2026-02-25,M013,17078973
2026-02-25,M014,14042737
2026-02-25,M015,10041271
2026-02-25,M016,12149126
2026-02-25,M017,16573616
2026-02-25,M018,11499171
2026-02-25,M019,14641514
2026-02-25,M020,17080141
2026-02-25,M021,19460700
2026-02-25,M022,10421724
2026-02-25,M023,13697192
2026-02-25,M024,15076800
2026-02-25,M025,20081998
2026-02-25,M026,14471407
2026-02-25,M027,19465439
2026-02-25,M028,19190053
2026-02-25,M029,15805993
2026-02-25,M030,11448050
2026-02-25,M031,17394789
2026-02-25,M032,17408103
2026-02-25,M033,24993216
2026-02-25,M034,17203856
2026-02-25,M035,21347260
2026-02-25,M036,16636404
2026-02-25,M037,18226237
2026-02-25,M038,14039476
2026-02-25,M039,18294183
2026-02-25,M040,20793897
2026-02-25,M041,24939838
2026-02-25,M042,19927319
2026-02-25,M043,17608307
2026-02-25,M044,20013924
2026-02-25,M045,26005726
2026-02-25,M046,15536395
2026-02-25,M047,21728127
2026-02-25,M048,21835509
2026-02-26,M001,4564032
2026-02-26,M002,9654305
2026-02-26,M003,8040383
2026-02-26,M004,14211473
2026-02-26,M005,8113482
2026-02-26,M006,14988299
2026-02-26,M007,12337046
2026-02-26,M008,11961554
2026-02-26,M009,6914953
2026-02-26,M010,12787412
2026-02-26,M011,10105198
2026-02-26,M012,19159966
2026-02-26,M013,9458720
2026-02-26,M014,19629345
2026-02-26,M015,8282025
2026-02-26,M016,16071532
2026-02-26,M017,8846715
2026-02-26,M018,18301331
2026-02-26,M019,12432519
2026-02-26,M020,22719443
2026-02-26,M021,11233003
2026-02-26,M022,14393344
2026-02-26,M023,12144640
2026-02-26,M024,20798409
2026-02-26,M025,11866410
2026-02-26,M026,19456357
2026-02-26,M027,15189851
2026-02-26,M028,27351954
2026-02-26,M029,8700902
2026-02-26,M030,17957557
2026-02-26,M031,12912135
2026-02-26,M032,26084911
2026-02-26,M033,13142382
2026-02-26,M034,22039048
2026-02-26,M035,19889617
2026-02-26,M036,23213373
2026-02-26,M037,10254823
2026-02-26,M038,19404373
2026-02-26,M039,16181560
2026-02-26,M040,29355969
2026-02-26,M041,14385977
2026-02-26,M042,26280603
2026-02-26,M043,14697058
2026-02-26,M044,29185230
2026-02-26,M045,14770749
2026-02-26,M046,21379877
2026-02-26,M047,19196066
2026-02-26,M048,31465226
2026-02-27,M001,5823369
2026-02-27,M002,7784291
2026-02-27,M003,9825353
2026-02-27,M004,8883114
2026-02-27,M005,11184688
2026-02-27,M006,14054592
2026-02-27,M007,16023983
2026-02-27,M008,7616264
2026-02-27,M009,9704111
2026-02-27,M010,10674570
2026-02-27,M011,13959529
2026-02-27,M012,11659837
2026-02-27,M013,14309397
2026-02-27,M014,17945796
2026-02-27,M015,12109498
2026-02-27,M016,10158282
2026-02-27,M017,12051356
2026-02-27,M018,15358721
2026-02-27,M019,16512634
2026-02-27,M020,13850295
2026-02-27,M021,17109360
2026-02-27,M022,12568633
2026-02-27,M023,15525393
2026-02-27,M024,13456378
2026-02-27,M025,14800509
2026-02-27,M026,19904264
2026-02-27,M027,20786338
2026-02-27,M028,16607240
2026-02-27,M029,11700389
2026-02-27,M030,16910131
2026-02-27,M031,17693193
2026-02-27,M032,15294861
2026-02-27,M033,16723394
2026-02-27,M034,21507346
2026-02-27,M035,25084904
2026-02-27,M036,15053359
2026-02-27,M037,14669634
2026-02-27,M038,17998524
2026-02-27,M039,19887159
2026-02-27,M040,17458306
2026-02-27,M041,20572187
2026-02-27,M042,23911309
2026-02-27,M043,21222246
2026-02-27,M044,17531778
2026-02-27,M045,20540318
2026-02-27,M046,23014707
2026-02-27,M047,23925926
2026-02-27,M048,19168455
2026-02-28,M001,7089780
2026-02-28,M002,6554484
2026-02-28,M003,7648512
2026-02-28,M004,7858109
2026-02-28,M005,12897714
2026-02-28,M006,10933564
2026-02-28,M007,13551168
2026-02-28,M008,6224333
2026-02-28,M009,11697737
2026-02-28,M010,8822832
2026-02-28,M011,10848366
2026-02-28,M012,10046585
2026-02-28,M013,15946134
2026-02-28,M014,14434850
2026-02-28,M015,10101997
2026-02-28,M016,8854921
2026-02-28,M017,14804542
2026-02-28,M018,11909150
2026-02-28,M019,13182623
2026-02-28,M020,10362563
2026-02-28,M021,18341480
2026-02-28,M022,10322993
2026-02-28,M023,12741710
2026-02-28,M024,9806172
2026-02-28,M025,17547445
2026-02-28,M026,14359161
2026-02-28,M027,18086826
2026-02-28,M028,13860731
2026-02-28,M029,15261509
2026-02-28,M030,13777143
2026-02-28,M031,14527994
2026-02-28,M032,12756536
2026-02-28,M033,22416574
2026-02-28,M034,18749205
2026-02-28,M035,20051709
2026-02-28,M036,12583444
2026-02-28,M037,16821527
2026-02-28,M038,14676041
2026-02-28,M039,15808084
2026-02-28,M040,14472423
2026-02-28,M041,24797093
2026-02-28,M042,19715895
2026-02-28,M043,16859582
2026-02-28,M044,14259383
2026-02-28,M045,24624313
2026-02-28,M046,16383918
2026-02-28,M047,19713876
2026-02-28,M048,16388467
2026-03-01,M001,7840043
2026-03-01,M002,5474065
2026-03-01,M003,8671761
2026-03-01,M004,9384679
2026-03-01,M005,13938886
2026-03-01,M006,9741994
2026-03-01,M007,13904673
2026-03-01,M008,8877799
2026-03-01,M009,12153436
2026-03-01,M010,7843606
2026-03-01,M011,11755133
2026-03-01,M012,11486447
2026-03-01,M013,15213312
2026-03-01,M014,11861372
2026-03-01,M015,9805868
2026-03-01,M016,10747201
2026-03-01,M017,15878852
2026-03-01,M018,11489507
2026-03-01,M019,13901814
2026-03-01,M020,15341907
2026-03-01,M021,19904785
2026-03-01,M022,9022061
2026-03-01,M023,11772407
2026-03-01,M024,14345883
2026-03-01,M025,17278996
2026-03-01,M026,13223449
2026-03-01,M027,19150723
2026-03-01,M028,16953755
2026-03-01,M029,15457533
2026-03-01,M030,12014764
2026-03-01,M031,15127872
2026-03-01,M032,16298342
2026-03-01,M033,20223027
2026-03-01,M034,14901994
2026-03-01,M035,20896444
2026-03-01,M036,16210626
2026-03-01,M037,18900767
2026-03-01,M038,12194425
2026-03-01,M039,17369759
2026-03-01,M040,18816847
2026-03-01,M041,25406143
2026-03-01,M042,18929259
2026-03-01,M043,17601191
2026-03-01,M044,19417895
2026-03-01,M045,25477199
2026-03-01,M046,14635459
2026-03-01,M047,19976224
2026-03-01,M048,19704310
2026-03-02,M001,4702446
2026-03-02,M002,8879774
2026-03-02,M003,7422722
2026-03-02,M004,14239630
2026-03-02,M005,8253945
2026-03-02,M006,15492262
2026-03-02,M007,13387504
2026-03-02,M008,14135816
2026-03-02,M009,6918636
2026-03-02,M010,11608203
2026-03-02,M011,9994087
2026-03-02,M012,18055113
2026-03-02,M013,10162026
2026-03-02,M014,18381580
2026-03-02,M015,9518042
2026-03-02,M016,17844614
2026-03-02,M017,9667139
2026-03-02,M018,18865621
2026-03-02,M019,12351160
2026-03-02,M020,21632491
2026-03-02,M021,13041448
2026-03-02,M022,13799069
2026-03-02,M023,11400151
2026-03-02,M024,22542131
2026-03-02,M025,11933439
2026-03-02,M026,21426346
2026-03-02,M027,16990274
2026-03-02,M028,26047016
2026-03-02,M029,9475168
2026-03-02,M030,18941463
2026-03-02,M031,14134402
2026-03-02,M032,27560180
2026-03-02,M033,13917402
2026-03-02,M034,24843163
2026-03-02,M035,17778790
2026-03-02,M036,23661383
2026-03-02,M037,11149801
2026-03-02,M038,19196515
2026-03-02,M039,16206792
2026-03-02,M040,29781599
2026-03-02,M041,16255501
2026-03-02,M042,27506770
2026-03-02,M043,14644565
2026-03-02,M044,29477368
2026-03-02,M045,13777319
2026-03-02,M046,22659534
2026-03-02,M047,17082260
2026-03-02,M048,35231704
2026-03-03,M001,6618432
2026-03-03,M002,9140965
2026-03-03,M003,10286012
2026-03-03,M004,8784013
2026-03-03,M005,10811741
2026-03-03,M006,15528268
2026-03-03,M007,17903074
2026-03-03,M008,8073796
2026-03-03,M009,10161233
2026-03-03,M010,11834167
2026-03-03,M011,14166324
2026-03-03,M012,11709391
2026-03-03,M013,12925091
2026-03-03,M014,18420029
2026-03-03,M015,12511074
2026-03-03,M016,10306208
2026-03-03,M017,12533681
2026-03-03,M018,16640860
2026-03-03,M019,15770267
2026-03-03,M020,14852650
2026-03-03,M021,16978753
2026-03-03,M022,14192924
2026-03-03,M023,16928244
2026-03-03,M024,14013951
2026-03-03,M025,14634305
2026-03-03,M026,20580439
2026-03-03,M027,24298388
2026-03-03,M028,17013990
2026-03-03,M029,12173124
2026-03-03,M030,15218483
2026-03-03,M031,19446318
2026-03-03,M032,16572947
2026-03-03,M033,19358052
2026-03-03,M034,22803863
2026-03-03,M035,27707677
2026-03-03,M036,14637608
2026-03-03,M037,16167026
2026-03-03,M038,18159200
2026-03-03,M039,22278431
2026-03-03,M040,19177219
2026-03-03,M041,19940521
2026-03-03,M042,26950662
2026-03-03,M043,19903399
2026-03-03,M044,17266352
2026-03-03,M045,19714452
2026-03-03,M046,21616543
2026-03-03,M047,25406732
2026-03-03,M048,20186709
2026-03-04,M001,9033059
2026-03-04,M002,8000386
2026-03-04,M003,9841546
2026-03-04,M004,7802860
2026-03-04,M005,16034895
2026-03-04,M006,13514755
2026-03-04,M007,15562040
2026-03-04,M008,6906148
2026-03-04,M009,13131627
2026-03-04,M010,9734063
2026-03-04,M011,13050315
2026-03-04,M012,10303475
2026-03-04,M013,19897249
2026-03-04,M014,15042805
2026-03-04,M015,10780697
2026-03-04,M016,9096169
2026-03-04,M017,17952323
2026-03-04,M018,13597167
2026-03-04,M019,15872852
2026-03-04,M020,13318548
2026-03-04,M021,21719508
2026-03-04,M022,12576765
2026-03-04,M023,14760292
2026-03-04,M024,11720304
2026-03-04,M025,20604163
2026-03-04,M026,16951329
2026-03-04,M027,21190857
2026-03-04,M028,15180531
2026-03-04,M029,16318168
2026-03-04,M030,15518629
2026-03-04,M031,16656357
2026-03-04,M032,14886192
2026-03-04,M033,25194816
2026-03-04,M034,18586837
2026-03-04,M035,24404757
2026-03-04,M036,13147926
2026-03-04,M037,19227922
2026-03-04,M038,17587533
2026-03-04,M039,18370196
2026-03-04,M040,15617937
2026-03-04,M041,29662846
2026-03-04,M042,21072706
2026-03-04,M043,17421892
2026-03-04,M044,14906865
2026-03-04,M045,28134826
2026-03-04,M046,19554281
2026-03-04,M047,22332770
2026-03-04,M048,19651575
2026-03-05,M001,8504064
2026-03-05,M002,6250096
2026-03-05,M003,9366656
2026-03-05,M004,11522446
2026-03-05,M005,14755574
2026-03-05,M006,10218452
2026-03-05,M007,15884569
2026-03-05,M008,9953378
2026-03-05,M009,13885504
2026-03-05,M010,8869681
2026-03-05,M011,11341813
2026-03-05,M012,14304087
2026-03-05,M013,16845405
2026-03-05,M014,14363150
2026-03-05,M015,10785190
2026-03-05,M016,12532731
2026-03-05,M017,17184281
2026-03-05,M018,11986191
2026-03-05,M019,15510993
2026-03-05,M020,17244985
2026-03-05,M021,22929888
2026-03-05,M022,10330853
2026-03-05,M023,14021827
2026-03-05,M024,15107817
2026-03-05,M025,21785679
2026-03-05,M026,14078848
2026-03-05,M027,20389144
2026-03-05,M028,19224855
2026-03-05,M029,16840741
2026-03-05,M030,12031267
2026-03-05,M031,15305754
2026-03-05,M032,19022535
2026-03-05,M033,25334205
2026-03-05,M034,18302347
2026-03-05,M035,22257467
2026-03-05,M036,17551401
2026-03-05,M037,19931544
2026-03-05,M038,14507888
2026-03-05,M039,18417663
2026-03-05,M040,20666519
2026-03-05,M041,26207805
2026-03-05,M042,19801083
2026-03-05,M043,17953032
2026-03-05,M044,20381289
2026-03-05,M045,26646274
2026-03-05,M046,16001013
2026-03-05,M047,21289505
2026-03-05,M048,22272210
2026-03-06,M001,4774875
2026-03-06,M002,9229612
2026-03-06,M003,7860956
2026-03-06,M004,15630789
2026-03-06,M005,8337098
2026-03-06,M006,16819280
2026-03-06,M007,12306225
2026-03-06,M008,12773010
2026-03-06,M009,6892253
2026-03-06,M010,11802973
2026-03-06,M011,10135567
2026-03-06,M012,19209621
2026-03-06,M013,9489836
2026-03-06,M014,19680617
2026-03-06,M015,8839008
2026-03-06,M016,16258224
2026-03-06,M017,9220378
2026-03-06,M018,16825116
2026-03-06,M019,12471936
2026-03-06,M020,23336814
2026-03-06,M021,13010051
2026-03-06,M022,13260837
2026-03-06,M023,11240181
2026-03-06,M024,22031746
2026-03-06,M025,11767426
2026-03-06,M026,21504304
2026-03-06,M027,17260807
2026-03-06,M028,26190554
2026-03-06,M029,9794865
2026-03-06,M030,17676111
2026-03-06,M031,14553824
2026-03-06,M032,26314435
2026-03-06,M033,12555079
2026-03-06,M034,24112113
2026-03-06,M035,19844537
2026-03-06,M036,23422126
2026-03-06,M037,11000041
2026-03-06,M038,20547347
2026-03-06,M039,15096776
2026-03-06,M040,30205384
2026-03-06,M041,15591770
2026-03-06,M042,26090995
2026-03-06,M043,16722352
2026-03-06,M044,27157644
2026-03-06,M045,14466446
2026-03-06,M046,24701250
2026-03-06,M047,18664873
2026-03-06,M048,34807013
2026-03-07,M001,6043610
2026-03-07,M002,7227693
2026-03-07,M003,9648532
2026-03-07,M004,8621728
2026-03-07,M005,9865451
2026-03-07,M006,13745918
2026-03-07,M007,14633450
2026-03-07,M008,6742155
2026-03-07,M009,9351317
2026-03-07,M010,11225538
2026-03-07,M011,12491289
2026-03-07,M012,10260962
2026-03-07,M013,13536245
2026-03-07,M014,14713847
2026-03-07,M015,11640697
2026-03-07,M016,9972327
2026-03-07,M017,10984397
2026-03-07,M018,14059763
2026-03-07,M019,16543178
2026-03-07,M020,13100379
2026-03-07,M021,15289725
2026-03-07,M022,11748311
2026-03-07,M023,14692380
