date,merchant_id,clicks
2026-03-30,M002,287755
2026-03-30,M003,274643
2026-03-30,M004,578255
2026-03-30,M005,320398
2026-03-30,M006,604379
2026-03-30,M007,387106
2026-03-30,M008,438147
2026-03-30,M009,265925
2026-03-30,M010,495195
2026-03-30,M011,424636
2026-03-30,M012,729843
2026-03-30,M013,328485
2026-03-30,M014,585186
2026-03-30,M015,309871
2026-03-30,M016,660765
2026-03-30,M017,356650
2026-03-30,M018,685908
2026-03-30,M019,407059
2026-03-30,M020,760957
2026-03-30,M021,440139
2026-03-30,M022,514711
2026-03-30,M023,417492
2026-03-30,M024,922023
2026-03-30,M025,337662
2026-03-30,M026,694595
2026-03-30,M027,618429
2026-03-30,M028,1069061
2026-03-30,M029,359089
2026-03-30,M030,663585
2026-03-30,M031,403231
2026-03-30,M032,831187
2026-03-30,M033,493319
2026-03-30,M034,845020
2026-03-30,M035,687838
2026-03-30,M036,978632
2026-03-30,M037,340524
2026-03-30,M038,633241
2026-03-30,M039,586357
2026-03-30,M040,1105381
2026-03-30,M041,614511
2026-03-30,M042,1176511
2026-03-30,M043,491170
2026-03-30,M044,946118
2026-03-30,M045,546412
2026-03-30,M046,945595
2026-03-30,M047,742867
2026-03-30,M048,1359251
2026-03-31,M001,197070
2026-03-31,M002,297449
2026-03-31,M003,384191
2026-03-31,M004,370897
2026-03-31,M005,462227
2026-03-31,M006,577812
2026-03-31,M007,550785
2026-03-31,M008,270960
2026-03-31,M009,352592
2026-03-31,M010,403600
2026-03-31,M011,528737
2026-03-31,M012,458873
2026-03-31,M013,440652
2026-03-31,M014,601100
2026-03-31,M015,463861
2026-03-31,M016,402793
2026-03-31,M017,530666
2026-03-31,M018,675999
2026-03-31,M019,567267
2026-03-31,M020,468423
2026-03-31,M021,568144
2026-03-31,M022,513754
2026-03-31,M023,638875
2026-03-31,M024,569745
2026-03-31,M025,466728
2026-03-31,M026,626726
2026-03-31,M027,779492
2026-03-31,M028,613655
2026-03-31,M029,517812
2026-03-31,M030,657368
2026-03-31,M031,587448
2026-03-31,M032,506677
2026-03-31,M033,601359
2026-03-31,M034,850797
2026-03-31,M035,1088582
2026-03-31,M036,620505
2026-03-31,M037,497400
2026-03-31,M038,627245
2026-03-31,M039,718203
2026-03-31,M040,649482
2026-03-31,M041,865585
2026-03-31,M042,1045903
2026-03-31,M043,610615
2026-03-31,M044,610849
2026-03-31,M045,670559
2026-03-31,M046,754241
2026-03-31,M047,1056199
2026-03-31,M048,856459
2026-04-01,M001,270026
2026-04-01,M002,210147
2026-04-01,M003,345274
2026-04-01,M004,371879
2026-04-01,M005,599083
2026-04-01,M006,433771
2026-04-01,M007,452878
2026-04-01,M008,319750
2026-04-01,M009,429750
2026-04-01,M010,337005
2026-04-01,M011,470061
2026-04-01,M012,548645
2026-04-01,M013,566633
2026-04-01,M014,462162
2026-04-01,M015,383408
2026-04-01,M016,492510
2026-04-01,M017,635807
2026-04-01,M018,518416
2026-04-01,M019,500473
2026-04-01,M020,584047
2026-04-01,M021,719850
2026-04-01,M022,374291
2026-04-01,M023,518441
2026-04-01,M024,582381
2026-04-01,M025,627944
2026-04-01,M026,520487
2026-04-01,M027,699216
2026-04-01,M028,747573
2026-04-01,M029,705353
2026-04-01,M030,521984
2026-04-01,M031,495016
2026-04-01,M032,608089
2026-04-01,M033,779425
2026-04-01,M034,665103
2026-04-01,M035,923232
2026-04-01,M036,732316
2026-04-01,M037,630543
2026-04-01,M038,454286
2026-04-01,M039,630048
2026-04-01,M040,807448
2026-04-01,M041,1001083
2026-04-01,M042,795627
2026-04-01,M043,549200
2026-04-01,M044,670176
2026-04-01,M045,906993
2026-04-01,M046,589149
2026-04-01,M047,804167
2026-04-01,M048,994031
2026-04-02,M001,152745
2026-04-02,M002,318160
2026-04-02,M003,282645
2026-04-02,M004,605474
2026-04-02,M005,313164
2026-04-02,M006,670753
2026-04-02,M007,374434
2026-04-02,M008,405004
2026-04-02,M009,241294
2026-04-02,M010,466008
2026-04-02,M011,381785
2026-04-02,M012,828035
2026-04-02,M013,299953
2026-04-02,M014,636410
2026-04-02,M015,328707
2026-04-02,M016,629897
2026-04-02,M017,375591
2026-04-02,M018,684394
2026-04-02,M019,367265
2026-04-02,M020,818882
2026-04-02,M021,433070
2026-04-02,M022,541646
2026-04-02,M023,438626
2026-04-02,M024,875014
2026-04-02,M025,335593
2026-04-02,M026,701619
2026-04-02,M027,565842
2026-04-02,M028,1000839
2026-04-02,M029,382891
2026-04-02,M030,680586
2026-04-02,M031,438580
2026-04-02,M032,802188
2026-04-02,M033,464913
2026-04-02,M034,907621
2026-04-02,M035,756278
2026-04-02,M036,941793
2026-04-02,M037,327090
2026-04-02,M038,663873
2026-04-02,M039,565880
2026-04-02,M040,1118607
2026-04-02,M041,635038
2026-04-02,M042,1231953
2026-04-02,M043,516477
2026-04-02,M044,960363
2026-04-02,M045,537893
2026-04-02,M046,843739
2026-04-02,M047,722974
2026-04-02,M048,1307018
2026-04-03,M001,193097
2026-04-03,M002,290457
2026-04-03,M003,372720
2026-04-03,M004,373525
2026-04-03,M005,464207
2026-04-03,M006,613602
2026-04-03,M007,550512
2026-04-03,M008,265188
2026-04-03,M009,357664
2026-04-03,M010,415689
2026-04-03,M011,536461
2026-04-03,M012,507370
2026-04-03,M013,465214
2026-04-03,M014,578641
2026-04-03,M015,412401
2026-04-03,M016,424262
2026-04-03,M017,487647
2026-04-03,M018,725049
2026-04-03,M019,518896
2026-04-03,M020,457190
2026-04-03,M021,564836
2026-04-03,M022,503597
2026-04-03,M023,599881
2026-04-03,M024,576086
2026-04-03,M025,523000
2026-04-03,M026,632430
2026-04-03,M027,778076
2026-04-03,M028,595919
2026-04-03,M029,538169
2026-04-03,M030,624908
2026-04-03,M031,593260
2026-04-03,M032,543225
2026-04-03,M033,597529
2026-04-03,M034,833049
2026-04-03,M035,1085186
2026-04-03,M036,627980
2026-04-03,M037,497033
2026-04-03,M038,609201
2026-04-03,M039,789185
2026-04-03,M040,623410
2026-04-03,M041,831935
2026-04-03,M042,1137640
2026-04-03,M043,668225
2026-04-03,M044,557075
2026-04-03,M045,657516
2026-04-03,M046,775747
2026-04-03,M047,1002351
2026-04-03,M048,889763
2026-04-04,M001,243955
2026-04-04,M002,241443
2026-04-04,M003,287707
2026-04-04,M004,270052
2026-04-04,M005,510156
2026-04-04,M006,482092
2026-04-04,M007,411670
2026-04-04,M008,209501
2026-04-04,M009,457207
2026-04-04,M010,367337
2026-04-04,M011,454466
2026-04-04,M012,387180
2026-04-04,M013,534902
2026-04-04,M014,435296
2026-04-04,M015,344836
2026-04-04,M016,298519
2026-04-04,M017,570938
2026-04-04,M018,525832
2026-04-04,M019,454667
2026-04-04,M020,371095
2026-04-04,M021,700401
2026-04-04,M022,405526
2026-04-04,M023,466855
2026-04-04,M024,422102
2026-04-04,M025,571371
2026-04-04,M026,509063
2026-04-04,M027,629973
2026-04-04,M028,506450
2026-04-04,M029,593282
2026-04-04,M030,538261
2026-04-04,M031,485614
2026-04-04,M032,429635
2026-04-04,M033,731148
2026-04-04,M034,689551
2026-04-04,M035,789681
2026-04-04,M036,534649
2026-04-04,M037,567116
2026-04-04,M038,483331
2026-04-04,M039,613686
2026-04-04,M040,537399
2026-04-04,M041,984285
2026-04-04,M042,917107
2026-04-04,M043,534212
2026-04-04,M044,473686
2026-04-04,M045,842720
2026-04-04,M046,662268
2026-04-04,M047,812131
2026-04-04,M048,634543
2026-04-05,M001,214702
2026-04-05,M002,196151
2026-04-05,M003,319787
2026-04-05,M004,376015
2026-04-05,M005,560685
2026-04-05,M006,402102
2026-04-05,M007,439852
2026-04-05,M008,289555
2026-04-05,M009,443931
2026-04-05,M010,276616
2026-04-05,M011,438906
2026-04-05,M012,476729
2026-04-05,M013,484267
2026-04-05,M014,396672
2026-04-05,M015,358360
2026-04-05,M016,417173
2026-04-05,M017,581158
2026-04-05,M018,450551
2026-04-05,M019,444449
2026-04-05,M020,511662
2026-04-05,M021,742118
2026-04-05,M022,319137
2026-04-05,M023,523338
2026-04-05,M024,542331
2026-04-05,M025,588018
2026-04-05,M026,461852
2026-04-05,M027,592186
2026-04-05,M028,622397
2026-04-05,M029,625505
2026-04-05,M030,460147
2026-04-05,M031,475567
2026-04-05,M032,537754
2026-04-05,M033,773652
2026-04-05,M034,581345
2026-04-05,M035,800473
2026-04-05,M036,667969
2026-04-05,M037,577764
2026-04-05,M038,430214
2026-04-05,M039,654032
2026-04-05,M040,680336
2026-04-05,M041,984855
2026-04-05,M042,784014
2026-04-05,M043,502544
2026-04-05,M044,593868
2026-04-05,M045,862228
2026-04-05,M046,560814
2026-04-05,M047,801129
2026-04-05,M048,896624
2026-04-06,M001,132822
2026-04-06,M002,330042
2026-04-06,M003,276802
2026-04-06,M004,526286
2026-04-06,M005,329554
2026-04-06,M006,630015
2026-04-06,M007,378525
2026-04-06,M008,444043
2026-04-06,M009,252809
2026-04-06,M010,461431
2026-04-06,M011,393435
2026-04-06,M012,748423
2026-04-06,M013,311937
2026-04-06,M014,582638
2026-04-06,M015,305653
2026-04-06,M016,660380
2026-04-06,M017,379510
2026-04-06,M018,747586
2026-04-06,M019,368977
2026-04-06,M020,711445
2026-04-06,M021,408069
2026-04-06,M022,545360
2026-04-06,M023,464566
2026-04-06,M024,884595
2026-04-06,M025,346280
2026-04-06,M026,695404
2026-04-06,M027,578473
2026-04-06,M028,1077265
2026-04-06,M029,343428
2026-04-06,M030,758121
2026-04-06,M031,441003
2026-04-06,M032,907420
2026-04-06,M033,487143
2026-04-06,M034,864078
2026-04-06,M035,750704
2026-04-06,M036,1057310
2026-04-06,M037,351037
2026-04-06,M038,643164
2026-04-06,M039,599530
2026-04-06,M040,1154360
2026-04-06,M041,560709
2026-04-06,M042,1123438
2026-04-06,M043,489667
2026-04-06,M044,970290
2026-04-06,M045,554697
2026-04-06,M046,952139
2026-04-06,M047,742447
2026-04-06,M048,1358198
2026-04-07,M001,191887
2026-04-07,M002,264273
2026-04-07,M003,358498
2026-04-07,M004,322962
2026-04-07,M005,439557
2026-04-07,M006,601243
2026-04-07,M007,498795
2026-04-07,M008,287308
2026-04-07,M009,370358
2026-04-07,M010,410905
2026-04-07,M011,521125
2026-04-07,M012,486894
2026-04-07,M013,467339
2026-04-07,M014,613685
2026-04-07,M015,434128
2026-04-07,M016,419935
2026-04-07,M017,468757
2026-04-07,M018,672798
2026-04-07,M019,534831
2026-04-07,M020,470471
2026-04-07,M021,556567
2026-04-07,M022,474406
2026-04-07,M023,616130
2026-04-07,M024,542361
2026-04-07,M025,524412
2026-04-07,M026,648768
2026-04-07,M027,748630
2026-04-07,M028,656856
2026-04-07,M029,523935
2026-04-07,M030,691027
2026-04-07,M031,595230
2026-04-07,M032,537549
2026-04-07,M033,655013
2026-04-07,M034,903891
2026-04-07,M035,974423
2026-04-07,M036,637102
2026-04-07,M037,461216
2026-04-07,M038,632174
2026-04-07,M039,822280
2026-04-07,M040,728959
2026-04-07,M041,782577
2026-04-07,M042,1057648
2026-04-07,M043,645848
2026-04-07,M044,588110
2026-04-07,M045,682094
2026-04-07,M046,828829
2026-04-07,M047,963294
2026-04-07,M048,892673
2026-04-08,M001,255790
2026-04-08,M002,260748
2026-04-08,M003,333253
2026-04-08,M004,334677
2026-04-08,M005,615369
2026-04-08,M006,561688
2026-04-08,M007,441428
2026-04-08,M008,235788
2026-04-08,M009,433727
2026-04-08,M010,374316
2026-04-08,M011,468106
2026-04-08,M012,460412
2026-04-08,M013,559942
2026-04-08,M014,482262
2026-04-08,M015,403663
2026-04-08,M016,340601
2026-04-08,M017,716981
2026-04-08,M018,622974
2026-04-08,M019,494344
2026-04-08,M020,408677
2026-04-08,M021,772176
2026-04-08,M022,417569
2026-04-08,M023,549821
2026-04-08,M024,519701
2026-04-08,M025,617793
2026-04-08,M026,537643
2026-04-08,M027,716298
2026-04-08,M028,541686
2026-04-08,M029,709318
2026-04-08,M030,566753
2026-04-08,M031,557756
2026-04-08,M032,451300
2026-04-08,M033,850412
2026-04-08,M034,759411
2026-04-08,M035,860737
2026-04-08,M036,509274
2026-04-08,M037,651100
2026-04-08,M038,531927
2026-04-08,M039,715528
2026-04-08,M040,646509
2026-04-08,M041,1059799
2026-04-08,M042,896038
2026-04-08,M043,557613
2026-04-08,M044,487964
2026-04-08,M045,931796
2026-04-08,M046,768221
2026-04-08,M047,847329
2026-04-08,M048,738081
2026-04-09,M001,259606
2026-04-09,M002,219501
2026-04-09,M003,338629
2026-04-09,M004,430173
2026-04-09,M005,598558
2026-04-09,M006,439390
2026-04-09,M007,444050
2026-04-09,M008,316813
2026-04-09,M009,445372
2026-04-09,M010,341761
2026-04-09,M011,444858
2026-04-09,M012,556196
2026-04-09,M013,596820
2026-04-09,M014,420638
2026-04-09,M015,406377
2026-04-09,M016,489985
2026-04-09,M017,642725
2026-04-09,M018,534278
2026-04-09,M019,463948
2026-04-09,M020,577702
2026-04-09,M021,745337
2026-04-09,M022,383579
2026-04-09,M023,573683
2026-04-09,M024,608963
2026-04-09,M025,659379
2026-04-09,M026,526920
2026-04-09,M027,665746
2026-04-09,M028,757207
2026-04-09,M029,677368
2026-04-09,M030,521488
2026-04-09,M031,507713
2026-04-09,M032,595872
2026-04-09,M033,849151
2026-04-09,M034,655851
2026-04-09,M035,886383
2026-04-09,M036,683016
2026-04-09,M037,634288
2026-04-09,M038,521518
2026-04-09,M039,734541
2026-04-09,M040,810750
2026-04-09,M041,1082308
2026-04-09,M042,855374
2026-04-09,M043,564233
2026-04-09,M044,655982
2026-04-09,M045,971567
2026-04-09,M046,654380
2026-04-09,M047,903043
2026-04-09,M048,960893
2026-04-10,M001,133211
2026-04-10,M002,291747
2026-04-10,M003,294067
2026-04-10,M004,551224
2026-04-10,M005,328893
2026-04-10,M006,664583
2026-04-10,M007,364623
2026-04-10,M008,469978
2026-04-10,M009,246796
2026-04-10,M010,486024
2026-04-10,M011,408649
2026-04-10,M012,776932
2026-04-10,M013,334409
2026-04-10,M014,581659
2026-04-10,M015,310684
2026-04-10,M016,604628
2026-04-10,M017,352578
2026-04-10,M018,763708
2026-04-10,M019,399940
2026-04-10,M020,741837
2026-04-10,M021,421086
2026-04-10,M022,512319
2026-04-10,M023,488143
2026-04-10,M024,912224
2026-04-10,M025,358505
2026-04-10,M026,696930
2026-04-10,M027,558234
2026-04-10,M028,958254
2026-04-10,M029,396713
2026-04-10,M030,759524
2026-04-10,M031,447617
2026-04-10,M032,893152
2026-04-10,M033,480284
2026-04-10,M034,926344
2026-04-10,M035,747087
2026-04-10,M036,942731
2026-04-10,M037,353804
2026-04-10,M038,690136
2026-04-10,M039,610167
2026-04-10,M040,1118858
2026-04-10,M041,556313
2026-04-10,M042,1191469
2026-04-10,M043,507191
2026-04-10,M044,954340
2026-04-10,M045,495431
2026-04-10,M046,827369
2026-04-10,M047,756820
2026-04-10,M048,1401107
2026-04-11,M001,184015
2026-04-11,M002,278124
2026-04-11,M003,360842
2026-04-11,M004,327320
2026-04-11,M005,410445
2026-04-11,M006,511254
2026-04-11,M007,516189
2026-04-11,M008,233630
2026-04-11,M009,320242
2026-04-11,M010,402974
2026-04-11,M011,501252
2026-04-11,M012,417713
2026-04-11,M013,363841
2026-04-11,M014,528701
2026-04-11,M015,417647
2026-04-11,M016,374664
2026-04-11,M017,420262
2026-04-11,M018,603034
2026-04-11,M019,507722
2026-04-11,M020,441339
2026-04-11,M021,559651
2026-04-11,M022,449788
2026-04-11,M023,560237
2026-04-11,M024,509103
2026-04-11,M025,471960
2026-04-11,M026,616883
2026-04-11,M027,699366
2026-04-11,M028,560465
2026-04-11,M029,467123
2026-04-11,M030,582689
2026-04-11,M031,540546
2026-04-11,M032,462759
2026-04-11,M033,610094
2026-04-11,M034,793851
2026-04-11,M035,946994
2026-04-11,M036,590413
2026-04-11,M037,410029
2026-04-11,M038,558410
2026-04-11,M039,666364
2026-04-11,M040,571219
2026-04-11,M041,687099
2026-04-11,M042,971003
2026-04-11,M043,624933
2026-04-11,M044,484448
2026-04-11,M045,676684
2026-04-11,M046,781273
2026-04-11,M047,864813
2026-04-11,M048,819712
2026-04-12,M001,225072
2026-04-12,M002,242290
2026-04-12,M003,293997
2026-04-12,M004,285630
2026-04-12,M005,539699
2026-04-12,M006,494813
2026-04-12,M007,445464
2026-04-12,M008,211552
2026-04-12,M009,424192
2026-04-12,M010,358472
2026-04-12,M011,466965
2026-04-12,M012,388351
2026-04-12,M013,512966
2026-04-12,M014,446153
2026-04-12,M015,332869
2026-04-12,M016,336100
2026-04-12,M017,611887
2026-04-12,M018,542275
2026-04-12,M019,413322
2026-04-12,M020,385111
2026-04-12,M021,678472
2026-04-12,M022,423068
2026-04-12,M023,512304
2026-04-12,M024,467933
2026-04-12,M025,543849
2026-04-12,M026,514472
2026-04-12,M027,652349
2026-04-12,M028,505954
2026-04-12,M029,625770
2026-04-12,M030,543479
2026-04-12,M031,445254
2026-04-12,M032,413061
2026-04-12,M033,732661
2026-04-12,M034,693611
2026-04-12,M035,850447
2026-04-12,M036,500098
2026-04-12,M037,596373
2026-04-12,M038,487949
2026-04-12,M039,659595
2026-04-12,M040,526187
2026-04-12,M041,1033206
2026-04-12,M042,888721
2026-04-12,M043,549338
2026-04-12,M044,479853
2026-04-12,M045,868170
2026-04-12,M046,621446
2026-04-12,M047,780974
2026-04-12,M048,704827
2026-04-13,M001,237989
2026-04-13,M002,215196
2026-04-13,M003,307903
2026-04-13,M004,391136
2026-04-13,M005,598897
2026-04-13,M006,462565
2026-04-13,M007,450220
2026-04-13,M008,310046
2026-04-13,M009,444647
2026-04-13,M010,316078
2026-04-13,M011,471009
2026-04-13,M012,606396
2026-04-13,M013,546862
2026-04-13,M014,449168
2026-04-13,M015,370698
2026-04-13,M016,441011
2026-04-13,M017,621688
2026-04-13,M018,512852
2026-04-13,M019,432452
2026-04-13,M020,523707
2026-04-13,M021,800416
2026-04-13,M022,398657
2026-04-13,M023,581148
2026-04-13,M024,640392
2026-04-13,M025,636059
2026-04-13,M026,519431
2026-04-13,M027,737349
2026-04-13,M028,765632
2026-04-13,M029,691917
2026-04-13,M030,487972
2026-04-13,M031,480997
2026-04-13,M032,599258
2026-04-13,M033,854234
2026-04-13,M034,689089
2026-04-13,M035,941592
2026-04-13,M036,729389
2026-04-13,M037,624724
2026-04-13,M038,503279
2026-04-13,M039,646839
2026-04-13,M040,776045
2026-04-13,M041,1140722
2026-04-13,M042,850038
2026-04-13,M043,558568
2026-04-13,M044,678574
2026-04-13,M045,976243
2026-04-13,M046,579119
2026-04-13,M047,823327
2026-04-13,M048,992775
2026-04-14,M001,141641
2026-04-14,M002,302568
2026-04-14,M003,279068
2026-04-14,M004,531865
2026-04-14,M005,307147
2026-04-14,M006,615359
2026-04-14,M007,391447
2026-04-14,M008,436578
2026-04-14,M009,275781
2026-04-14,M010,474226
2026-04-14,M011,421698
2026-04-14,M012,777051
2026-04-14,M013,339026
2026-04-14,M014,583383
2026-04-14,M015,299189
2026-04-14,M016,600045
2026-04-14,M017,356770
2026-04-14,M018,738305
2026-04-14,M019,401990
2026-04-14,M020,750751
2026-04-14,M021,455250
2026-04-14,M022,520634
2026-04-14,M023,455938
2026-04-14,M024,946161
2026-04-14,M025,328416
2026-04-14,M026,748838
2026-04-14,M027,598905
2026-04-14,M028,1031662
2026-04-14,M029,344887
2026-04-14,M030,761925
2026-04-14,M031,411629
2026-04-14,M032,853632
2026-04-14,M033,447637
2026-04-14,M034,870807
2026-04-14,M035,792955
2026-04-14,M036,1033159
2026-04-14,M037,334383
2026-04-14,M038,690110
2026-04-14,M039,617092
2026-04-14,M040,1062526
2026-04-14,M041,614490
2026-04-14,M042,1219914
2026-04-14,M043,501011
2026-04-14,M044,917003
2026-04-14,M045,545264
2026-04-14,M046,861051
2026-04-14,M047,731143
2026-04-14,M048,1294924
2026-04-15,M001,197439
2026-04-15,M002,270095
2026-04-15,M003,350281
2026-04-15,M004,345766
2026-04-15,M005,467746
2026-04-15,M006,626275
2026-04-15,M007,548838
2026-04-15,M008,251875
2026-04-15,M009,361037
2026-04-15,M010,401846
2026-04-15,M011,526356
2026-04-15,M012,447432
2026-04-15,M013,445712
2026-04-15,M014,610862
2026-04-15,M015,414553
2026-04-15,M016,395995
2026-04-15,M017,511824
2026-04-15,M018,695311
2026-04-15,M019,501275
2026-04-15,M020,440766
2026-04-15,M021,586195
2026-04-15,M022,464565
2026-04-15,M023,595851
2026-04-15,M024,530066
2026-04-15,M025,460396
2026-04-15,M026,631386
2026-04-15,M027,834550
2026-04-15,M028,643284
2026-04-15,M029,510658
2026-04-15,M030,652957
2026-04-15,M031,559242
2026-04-15,M032,561562
2026-04-15,M033,611947
2026-04-15,M034,850813
2026-04-15,M035,1063012
2026-04-15,M036,630733
2026-04-15,M037,511360
2026-04-15,M038,688799
2026-04-15,M039,789822
2026-04-15,M040,677810
2026-04-15,M041,854715
2026-04-15,M042,1100924
2026-04-15,M043,645612
2026-04-15,M044,585007
2026-04-15,M045,732993
2026-04-15,M046,768818
2026-04-15,M047,944854
2026-04-15,M048,911109
2026-04-16,M001,266910
2026-04-16,M002,261790
2026-04-16,M003,347137
2026-04-16,M004,294016
2026-04-16,M005,570527
2026-04-16,M006,524269
2026-04-16,M007,444956
2026-04-16,M008,246777
2026-04-16,M009,466419
2026-04-16,M010,371065
2026-04-16,M011,508869
2026-04-16,M012,406426
2026-04-16,M013,575226
2026-04-16,M014,519066
2026-04-16,M015,361401
2026-04-16,M016,339099
2026-04-16,M017,676244
2026-04-16,M018,603456
2026-04-16,M019,475758
2026-04-16,M020,454488
2026-04-16,M021,780873
2026-04-16,M022,457425
2026-04-16,M023,540000
2026-04-16,M024,524793
2026-04-16,M025,669452
2026-04-16,M026,549784
2026-04-16,M027,740947
2026-04-16,M028,575558
2026-04-16,M029,721491
2026-04-16,M030,629623
2026-04-16,M031,561589
2026-04-16,M032,484570
2026-04-16,M033,841127
2026-04-16,M034,699043
2026-04-16,M035,893884
2026-04-16,M036,541318
2026-04-16,M037,654593
2026-04-16,M038,583474
2026-04-16,M039,655858
2026-04-16,M040,592947
2026-04-16,M041,1175438
2026-04-16,M042,925506
2026-04-16,M043,611305
2026-04-16,M044,499273
2026-04-16,M045,902579
2026-04-16,M046,780339
2026-04-16,M047,923762
2026-04-16,M048,709447
2026-04-17,M001,266050
2026-04-17,M002,234072
2026-04-17,M003,333842
2026-04-17,M004,401410
2026-04-17,M005,547260
2026-04-17,M006,487138
2026-04-17,M007,439962
2026-04-17,M008,301197
2026-04-17,M009,452433
2026-04-17,M010,343824
2026-04-17,M011,449238
2026-04-17,M012,533171
2026-04-17,M013,578957
2026-04-17,M014,461167
2026-04-17,M015,354996
2026-04-17,M016,475691
2026-04-17,M017,643162
2026-04-17,M018,524253
2026-04-17,M019,430710
2026-04-17,M020,540502
2026-04-17,M021,712305
2026-04-17,M022,397011
2026-04-17,M023,525403
2026-04-17,M024,587417
2026-04-17,M025,659655
2026-04-17,M026,489662
2026-04-17,M027,644771
2026-04-17,M028,741676
2026-04-17,M029,652182
2026-04-17,M030,470862
2026-04-17,M031,514400
2026-04-17,M032,589200
2026-04-17,M033,823267
2026-04-17,M034,610650
2026-04-17,M035,867660
2026-04-17,M036,701144
2026-04-17,M037,615377
2026-04-17,M038,460471
2026-04-17,M039,711086
2026-04-17,M040,831244
2026-04-17,M041,1054862
2026-04-17,M042,865164
2026-04-17,M043,530108
2026-04-17,M044,633881
2026-04-17,M045,871834
2026-04-17,M046,617128
2026-04-17,M047,859093
2026-04-17,M048,1011324
2026-04-18,M001,138761
2026-04-18,M002,276854
2026-04-18,M003,249674
2026-04-18,M004,498385
2026-04-18,M005,311098
2026-04-18,M006,594885
2026-04-18,M007,330797
2026-04-18,M008,417604
2026-04-18,M009,247367
2026-04-18,M010,426182
2026-04-18,M011,390434
2026-04-18,M012,735966
2026-04-18,M013,276313
2026-04-18,M014,566079
2026-04-18,M015,299555
2026-04-18,M016,590003
2026-04-18,M017,332610
2026-04-18,M018,609235
2026-04-18,M019,361226
2026-04-18,M020,721706
2026-04-18,M021,386978
2026-04-18,M022,451451
2026-04-18,M023,415528
2026-04-18,M024,826397
2026-04-18,M025,341742
2026-04-18,M026,611343
2026-04-18,M027,566955
2026-04-18,M028,899179
2026-04-18,M029,355117
2026-04-18,M030,658442
2026-04-18,M031,382050
2026-04-18,M032,744379
2026-04-18,M033,432248
2026-04-18,M034,867285
2026-04-18,M035,647309
2026-04-18,M036,854408
2026-04-18,M037,301010
2026-04-18,M038,610193
2026-04-18,M039,530865
2026-04-18,M040,925784
2026-04-18,M041,511769
2026-04-18,M042,1067673
2026-04-18,M043,471615
2026-04-18,M044,842056
2026-04-18,M045,433714
2026-04-18,M046,764135
2026-04-18,M047,699635
2026-04-18,M048,1308313
2026-04-19,M001,179358
2026-04-19,M002,245820
2026-04-19,M003,353557
2026-04-19,M004,318816
2026-04-19,M005,429596
2026-04-19,M006,567482
2026-04-19,M007,458419
2026-04-19,M008,229374
2026-04-19,M009,344027
2026-04-19,M010,379683
2026-04-19,M011,467500
2026-04-19,M012,446082
2026-04-19,M013,400575
2026-04-19,M014,521143
2026-04-19,M015,390228
2026-04-19,M016,354484
2026-04-19,M017,450427
2026-04-19,M018,564581
2026-04-19,M019,470676
2026-04-19,M020,427729
2026-04-19,M021,534013
2026-04-19,M022,470617
2026-04-19,M023,525330
2026-04-19,M024,464501
2026-04-19,M025,415622
2026-04-19,M026,617376
2026-04-19,M027,702248
2026-04-19,M028,563598
2026-04-19,M029,438534
2026-04-19,M030,573639
2026-04-19,M031,506845
2026-04-19,M032,444504
2026-04-19,M033,601548
2026-04-19,M034,777474
2026-04-19,M035,850430
2026-04-19,M036,543476
2026-04-19,M037,460098
2026-04-19,M038,579137
2026-04-19,M039,745168
2026-04-19,M040,641533
2026-04-19,M041,690689
2026-04-19,M042,885518
2026-04-19,M043,632896
2026-04-19,M044,530880
2026-04-19,M045,655214
2026-04-19,M046,716071
2026-04-19,M047,846339
2026-04-19,M048,710439
2026-04-20,M001,274217
2026-04-20,M002,248092
2026-04-20,M003,316086
2026-04-20,M004,314838
2026-04-20,M005,567467
2026-04-20,M006,536473
2026-04-20,M007,501620
2026-04-20,M008,235079
2026-04-20,M009,492996
2026-04-20,M010,384807
2026-04-20,M011,461024
2026-04-20,M012,440688
2026-04-20,M013,553446
2026-04-20,M014,527898
2026-04-20,M015,401409
2026-04-20,M016,387406
2026-04-20,M017,621638
2026-04-20,M018,563027
2026-04-20,M019,470691
2026-04-20,M020,438915
2026-04-20,M021,734295
2026-04-20,M022,457059
2026-04-20,M023,519149
2026-04-20,M024,478980
2026-04-20,M025,682078
2026-04-20,M026,536345
2026-04-20,M027,693425
2026-04-20,M028,587041
2026-04-20,M029,636805
2026-04-20,M030,626705
2026-04-20,M031,511700
2026-04-20,M032,441437
2026-04-20,M033,903588
2026-04-20,M034,777851
2026-04-20,M035,839340
2026-04-20,M036,551776
2026-04-20,M037,658066
2026-04-20,M038,585556
2026-04-20,M039,675549
2026-04-20,M040,635626
2026-04-20,M041,1086133
2026-04-20,M042,892979
2026-04-20,M043,586795
2026-04-20,M044,536387
2026-04-20,M045,907731
2026-04-20,M046,694798
2026-04-20,M047,931820
2026-04-20,M048,758498
2026-04-21,M001,257863
2026-04-21,M002,229891
2026-04-21,M003,335252
2026-04-21,M004,390408
2026-04-21,M005,554086
2026-04-21,M006,486928
2026-04-21,M007,472514
2026-04-21,M008,289608
2026-04-21,M009,443169
2026-04-21,M010,348640
2026-04-21,M011,446301
2026-04-21,M012,599163
2026-04-21,M013,556681
2026-04-21,M014,414869
2026-04-21,M015,386996
2026-04-21,M016,438252
2026-04-21,M017,617948
