date,merchant_id,product_id,traffic_id,gross_revenue
2026-06-14,M033,P03,T03,173841.26
2026-06-14,M034,P04,T01,305359.77
2026-06-14,M035,P01,T03,264666.35
2026-06-14,M036,P02,T01,343284.66
2026-06-14,M037,P03,T03,159021.85
2026-06-14,M038,P04,T01,288146.49
2026-06-14,M039,P01,T03,243188.7
2026-06-14,M040,P02,T01,427169.39
2026-06-14,M041,P03,T03,212190.64
2026-06-14,M042,P04,T01,376226.01
2026-06-14,M043,P01,T03,207068.23
2026-06-14,M044,P02,T01,381746.76
2026-06-14,M045,P03,T03,193960.32
2026-06-14,M046,P04,T01,361651.7
2026-06-14,M047,P01,T03,258347.21
2026-06-14,M048,P02,T01,497761.67
2026-06-15,M001,P04,T04,110521.32
2026-06-15,M002,P01,T02,133708.31
2026-06-15,M003,P02,T04,171902.1
2026-06-15,M004,P03,T02,136963.7
2026-06-15,M005,P04,T04,185102.24
2026-06-15,M006,P01,T02,220164.4
2026-06-15,M007,P02,T04,267563.61
2026-06-15,M008,P03,T02,111662.3
2026-06-15,M009,P04,T04,144735.87
2026-06-15,M010,P01,T02,201117.66
2026-06-15,M011,P02,T04,211631.84
2026-06-15,M012,P03,T02,195079.09
2026-06-15,M013,P04,T04,220264.09
2026-06-15,M014,P01,T02,287445.25
2026-06-15,M015,P02,T04,187774.95
2026-06-15,M016,P03,T02,162076.14
2026-06-15,M017,P04,T04,181199.0
2026-06-15,M018,P01,T02,257762.2
2026-06-15,M019,P02,T04,264884.8
2026-06-15,M020,P03,T02,238081.43
2026-06-15,M021,P04,T04,257702.83
2026-06-15,M022,P01,T02,196788.8
2026-06-15,M023,P02,T04,250494.65
2026-06-15,M024,P03,T02,193617.88
2026-06-15,M025,P04,T04,249316.24
2026-06-15,M026,P01,T02,312353.61
2026-06-15,M027,P02,T04,335173.33
2026-06-15,M028,P03,T02,279997.88
2026-06-15,M029,P04,T04,212437.05
2026-06-15,M030,P01,T02,257537.19
2026-06-15,M031,P02,T04,285242.45
2026-06-15,M032,P03,T02,225859.07
2026-06-15,M033,P04,T04,272147.79
2026-06-15,M034,P01,T02,324135.37
2026-06-15,M035,P02,T04,381868.36
2026-06-15,M036,P03,T02,221118.6
2026-06-15,M037,P04,T04,266532.04
2026-06-15,M038,P01,T02,313538.08
2026-06-15,M039,P02,T04,335297.02
2026-06-15,M040,P03,T02,285217.43
2026-06-15,M041,P04,T04,321399.25
2026-06-15,M042,P01,T02,376085.81
2026-06-15,M043,P02,T04,324768.9
2026-06-15,M044,P03,T02,249629.03
2026-06-15,M045,P04,T04,276183.7
2026-06-15,M046,P01,T02,377402.35
2026-06-15,M047,P02,T04,387060.46
2026-06-15,M048,P03,T02,316915.33
2026-06-16,M001,P01,T01,126228.99
2026-06-16,M002,P02,T03,115849.64
2026-06-16,M003,P03,T01,159606.76
2026-06-16,M004,P04,T03,122035.84
2026-06-16,M005,P01,T01,215934.25
2026-06-16,M006,P02,T03,183546.32
2026-06-16,M007,P03,T01,210878.67
2026-06-16,M008,P04,T03,110600.18
2026-06-16,M009,P01,T01,194531.63
2026-06-16,M010,P02,T03,177586.34
2026-06-16,M011,P03,T01,183302.3
2026-06-16,M012,P04,T03,176635.63
2026-06-16,M013,P01,T01,309089.94
2026-06-16,M014,P02,T03,241960.03
2026-06-16,M015,P03,T01,164894.83
2026-06-16,M016,P04,T03,150820.1
2026-06-16,M017,P01,T01,242867.74
2026-06-16,M018,P02,T03,222499.85
2026-06-16,M019,P03,T01,247300.16
2026-06-16,M020,P04,T03,211759.43
2026-06-16,M021,P01,T01,324746.44
2026-06-16,M022,P02,T03,190573.12
2026-06-16,M023,P03,T01,198480.01
2026-06-16,M024,P04,T03,185490.79
2026-06-16,M025,P01,T01,333337.74
2026-06-16,M026,P02,T03,249335.14
2026-06-16,M027,P03,T01,306803.93
2026-06-16,M028,P04,T03,242352.33
2026-06-16,M029,P01,T01,275942.54
2026-06-16,M030,P02,T03,226224.58
2026-06-16,M031,P03,T01,267910.62
2026-06-16,M032,P04,T03,233848.02
2026-06-16,M033,P01,T01,358757.29
2026-06-16,M034,P02,T03,300358.6
2026-06-16,M035,P03,T01,339239.69
2026-06-16,M036,P04,T03,180770.74
2026-06-16,M037,P01,T01,337940.31
2026-06-16,M038,P02,T03,294930.35
2026-06-16,M039,P03,T01,322930.42
2026-06-16,M040,P04,T03,243378.08
2026-06-16,M041,P01,T01,439050.17
2026-06-16,M042,P02,T03,353723.03
2026-06-16,M043,P03,T01,300272.16
2026-06-16,M044,P04,T03,229888.22
2026-06-16,M045,P01,T01,374790.1
2026-06-16,M046,P02,T03,302992.62
2026-06-16,M047,P03,T01,343722.18
2026-06-16,M048,P04,T03,296483.13
2026-06-17,M001,P02,T02,143133.37
2026-06-17,M002,P03,T04,109446.75
2026-06-17,M003,P04,T02,137506.94
2026-06-17,M004,P01,T04,177710.94
2026-06-17,M005,P02,T02,213845.86
2026-06-17,M006,P03,T04,177603.79
2026-06-17,M007,P04,T02,225096.4
2026-06-17,M008,P01,T04,148476.2
2026-06-17,M009,P02,T02,206626.59
2026-06-17,M010,P03,T04,137499.91
2026-06-17,M011,P04,T02,190077.63
2026-06-17,M012,P01,T04,201292.6
2026-06-17,M013,P02,T02,305989.53
2026-06-17,M014,P03,T04,220793.41
2026-06-17,M015,P04,T02,155651.09
2026-06-17,M016,P01,T04,200616.11
2026-06-17,M017,P02,T02,247398.85
2026-06-17,M018,P03,T04,191841.74
2026-06-17,M019,P04,T02,257574.92
2026-06-17,M020,P01,T04,276771.18
2026-06-17,M021,P02,T02,360728.6
2026-06-17,M022,P03,T04,151554.74
2026-06-17,M023,P04,T02,212565.15
2026-06-17,M024,P01,T04,226572.8
2026-06-17,M025,P02,T02,325582.47
2026-06-17,M026,P03,T04,211522.83
2026-06-17,M027,P04,T02,309710.21
2026-06-17,M028,P01,T04,293557.93
2026-06-17,M029,P02,T02,289983.41
2026-06-17,M030,P03,T04,211584.32
2026-06-17,M031,P04,T02,240098.61
2026-06-17,M032,P01,T04,259311.74
2026-06-17,M033,P02,T02,379191.84
2026-06-17,M034,P03,T04,248423.22
2026-06-17,M035,P04,T02,314831.42
2026-06-17,M036,P01,T04,235468.21
2026-06-17,M037,P02,T02,349139.35
2026-06-17,M038,P03,T04,239917.47
2026-06-17,M039,P04,T02,324658.14
2026-06-17,M040,P01,T04,313792.11
2026-06-17,M041,P02,T02,439103.98
2026-06-17,M042,P03,T04,304376.5
2026-06-17,M043,P04,T02,257653.75
2026-06-17,M044,P01,T04,304957.87
2026-06-17,M045,P02,T02,361091.5
2026-06-17,M046,P03,T04,278712.89
2026-06-17,M047,P04,T02,335644.38
2026-06-17,M048,P01,T04,372075.82
2026-06-18,M001,P03,T03,73864.29
2026-06-18,M002,P04,T01,149666.91
2026-06-18,M003,P01,T03,131117.9
2026-06-18,M004,P02,T01,254999.73
2026-06-18,M005,P03,T03,131704.28
2026-06-18,M006,P04,T01,254823.33
2026-06-18,M007,P01,T03,195552.78
2026-06-18,M008,P02,T01,201087.64
2026-06-18,M009,P03,T03,103781.0
2026-06-18,M010,P04,T01,207730.71
2026-06-18,M011,P01,T03,169127.19
2026-06-18,M012,P02,T01,315816.35
2026-06-18,M013,P03,T03,159586.32
2026-06-18,M014,P04,T01,304092.42
2026-06-18,M015,P01,T03,146559.65
2026-06-18,M016,P02,T01,251583.51
2026-06-18,M017,P03,T03,136061.9
2026-06-18,M018,P04,T01,261855.46
2026-06-18,M019,P01,T03,194587.38
2026-06-18,M020,P02,T01,397681.5
2026-06-18,M021,P03,T03,193533.02
2026-06-18,M022,P04,T01,239215.61
2026-06-18,M023,P01,T03,180204.08
2026-06-18,M024,P02,T01,339318.75
2026-06-18,M025,P03,T03,167964.55
2026-06-18,M026,P04,T01,305013.9
2026-06-18,M027,P01,T03,232130.83
2026-06-18,M028,P02,T01,455383.34
2026-06-18,M029,P03,T03,142815.71
2026-06-18,M030,P04,T01,284514.24
2026-06-18,M031,P01,T03,209074.48
2026-06-18,M032,P02,T01,366367.99
2026-06-18,M033,P03,T03,192729.99
2026-06-18,M034,P04,T01,359915.75
2026-06-18,M035,P01,T03,265570.93
2026-06-18,M036,P02,T01,354426.56
2026-06-18,M037,P03,T03,178196.95
2026-06-18,M038,P04,T01,310402.35
2026-06-18,M039,P01,T03,244089.82
2026-06-18,M040,P02,T01,483168.45
2026-06-18,M041,P03,T03,217452.43
2026-06-18,M042,P04,T01,400351.07
2026-06-18,M043,P01,T03,223939.83
2026-06-18,M044,P02,T01,417796.71
2026-06-18,M045,P03,T03,227031.5
2026-06-18,M046,P04,T01,378019.26
2026-06-18,M047,P01,T03,311172.04
2026-06-18,M048,P02,T01,512546.69
2026-06-19,M001,P04,T04,96557.22
2026-06-19,M002,P01,T02,136721.52
2026-06-19,M003,P02,T04,179369.18
2026-06-19,M004,P03,T02,140926.43
2026-06-19,M005,P04,T04,161927.16
2026-06-19,M006,P01,T02,219131.61
2026-06-19,M007,P02,T04,258740.6
2026-06-19,M008,P03,T02,118156.79
2026-06-19,M009,P04,T04,151576.19
2026-06-19,M010,P01,T02,201184.84
2026-06-19,M011,P02,T04,229451.3
2026-06-19,M012,P03,T02,182899.99
2026-06-19,M013,P04,T04,234240.49
2026-06-19,M014,P01,T02,266901.3
2026-06-19,M015,P02,T04,178220.02
2026-06-19,M016,P03,T02,157913.87
2026-06-19,M017,P04,T04,206027.93
2026-06-19,M018,P01,T02,248508.28
2026-06-19,M019,P02,T04,285398.35
2026-06-19,M020,P03,T02,214850.09
2026-06-19,M021,P04,T04,259270.12
2026-06-19,M022,P01,T02,224192.27
2026-06-19,M023,P02,T04,225492.73
2026-06-19,M024,P03,T02,199102.51
2026-06-19,M025,P04,T04,235589.49
2026-06-19,M026,P01,T02,291390.65
2026-06-19,M027,P02,T04,356540.71
2026-06-19,M028,P03,T02,248878.97
2026-06-19,M029,P04,T04,214972.11
2026-06-19,M030,P01,T02,274241.79
2026-06-19,M031,P02,T04,313108.68
2026-06-19,M032,P03,T02,258072.71
2026-06-19,M033,P04,T04,267721.04
2026-06-19,M034,P01,T02,346691.51
2026-06-19,M035,P02,T04,414023.63
2026-06-19,M036,P03,T02,225671.35
2026-06-19,M037,P04,T04,248219.45
2026-06-19,M038,P01,T02,311401.38
2026-06-19,M039,P02,T04,327452.66
2026-06-19,M040,P03,T02,291041.11
2026-06-19,M041,P04,T04,308216.17
2026-06-19,M042,P01,T02,366371.89
2026-06-19,M043,P02,T04,305959.38
2026-06-19,M044,P03,T02,240556.86
2026-06-19,M045,P04,T04,290998.8
2026-06-19,M046,P01,T02,362168.05
2026-06-19,M047,P02,T04,418108.71
2026-06-19,M048,P03,T02,311168.08
2026-06-20,M001,P01,T01,116265.01
2026-06-20,M002,P02,T03,111979.57
2026-06-20,M003,P03,T01,134591.72
2026-06-20,M004,P04,T03,116147.69
2026-06-20,M005,P01,T01,198666.29
2026-06-20,M006,P02,T03,186327.46
2026-06-20,M007,P03,T01,204099.57
2026-06-20,M008,P04,T03,91173.89
2026-06-20,M009,P01,T01,170497.65
2026-06-20,M010,P02,T03,160146.44
2026-06-20,M011,P03,T01,183126.69
2026-06-20,M012,P04,T03,159172.35
2026-06-20,M013,P01,T01,283574.04
2026-06-20,M014,P02,T03,217530.4
2026-06-20,M015,P03,T01,143903.47
2026-06-20,M016,P04,T03,140945.14
2026-06-20,M017,P01,T01,243227.25
2026-06-20,M018,P02,T03,193967.01
2026-06-20,M019,P03,T01,207162.58
2026-06-20,M020,P04,T03,197871.49
2026-06-20,M021,P01,T01,330376.33
2026-06-20,M022,P02,T03,163798.07
2026-06-20,M023,P03,T01,207416.37
2026-06-20,M024,P04,T03,157680.04
2026-06-20,M025,P01,T01,288585.62
2026-06-20,M026,P02,T03,245538.9
2026-06-20,M027,P03,T01,274529.8
2026-06-20,M028,P04,T03,216852.22
2026-06-20,M029,P01,T01,256045.53
2026-06-20,M030,P02,T03,203485.15
2026-06-20,M031,P03,T01,246220.02
2026-06-20,M032,P04,T03,182110.73
2026-06-20,M033,P01,T01,348746.0
2026-06-20,M034,P02,T03,261444.82
2026-06-20,M035,P03,T01,290697.7
2026-06-20,M036,P04,T03,185785.93
2026-06-20,M037,P01,T01,312825.81
2026-06-20,M038,P02,T03,241680.4
2026-06-20,M039,P03,T01,287595.07
2026-06-20,M040,P04,T03,227006.21
2026-06-20,M041,P01,T01,404617.07
2026-06-20,M042,P02,T03,291059.53
2026-06-20,M043,P03,T01,262876.38
2026-06-20,M044,P04,T03,193221.66
2026-06-20,M045,P01,T01,338778.81
2026-06-20,M046,P02,T03,298039.64
2026-06-20,M047,P03,T01,321599.26
2026-06-20,M048,P04,T03,256849.14
2026-06-21,M001,P02,T02,105890.67
2026-06-21,M002,P03,T04,78073.92
2026-06-21,M003,P04,T02,107722.3
2026-06-21,M004,P01,T04,119385.36
2026-06-21,M005,P02,T02,159242.4
2026-06-21,M006,P03,T04,122845.51
2026-06-21,M007,P04,T02,155948.05
2026-06-21,M008,P01,T04,102417.24
2026-06-21,M009,P02,T02,152995.01
2026-06-21,M010,P03,T04,109610.3
2026-06-21,M011,P04,T02,141363.88
2026-06-21,M012,P01,T04,157016.72
2026-06-21,M013,P02,T02,217175.4
2026-06-21,M014,P03,T04,142684.21
2026-06-21,M015,P04,T02,128344.84
2026-06-21,M016,P01,T04,145006.56
2026-06-21,M017,P02,T02,172305.69
2026-06-21,M018,P03,T04,128347.99
2026-06-21,M019,P04,T02,184468.48
2026-06-21,M020,P01,T04,199327.62
2026-06-21,M021,P02,T02,237588.43
2026-06-21,M022,P03,T04,109773.01
2026-06-21,M023,P04,T02,157237.54
2026-06-21,M024,P01,T04,167486.37
2026-06-21,M025,P02,T02,220206.6
2026-06-21,M026,P03,T04,171912.35
2026-06-21,M027,P04,T02,221867.2
2026-06-21,M028,P01,T04,234193.94
2026-06-21,M029,P02,T02,214074.58
2026-06-21,M030,P03,T04,135078.97
2026-06-21,M031,P04,T02,177503.16
2026-06-21,M032,P01,T04,217831.54
2026-06-21,M033,P02,T02,287334.22
2026-06-21,M034,P03,T04,190817.71
2026-06-21,M035,P04,T02,266948.53
2026-06-21,M036,P01,T04,178171.95
2026-06-21,M037,P02,T02,244373.87
2026-06-21,M038,P03,T04,179100.53
2026-06-21,M039,P04,T02,212672.68
2026-06-21,M040,P01,T04,235829.28
2026-06-21,M041,P02,T02,290048.17
2026-06-21,M042,P03,T04,228119.62
2026-06-21,M043,P04,T02,218524.28
2026-06-21,M044,P01,T04,231277.48
2026-06-21,M045,P02,T02,271295.18
2026-06-21,M046,P03,T04,206459.83
2026-06-21,M047,P04,T02,280651.22
2026-06-21,M048,P01,T04,260194.01
2026-06-22,M001,P03,T03,61104.78
2026-06-22,M002,P04,T01,120493.26
2026-06-22,M003,P01,T03,103190.63
2026-06-22,M004,P02,T01,196279.2
2026-06-22,M005,P03,T03,102261.66
2026-06-22,M006,P04,T01,180450.36
2026-06-22,M007,P01,T03,157269.69
2026-06-22,M008,P02,T01,161664.81
2026-06-22,M009,P03,T03,89046.09
2026-06-22,M010,P04,T01,156427.37
2026-06-22,M011,P01,T03,131683.93
2026-06-22,M012,P02,T01,264230.39
2026-06-22,M013,P03,T03,121090.23
2026-06-22,M014,P04,T01,223689.68
2026-06-22,M015,P01,T03,108413.25
2026-06-22,M016,P02,T01,218287.7
2026-06-22,M017,P03,T03,113857.52
2026-06-22,M018,P04,T01,202404.36
2026-06-22,M019,P01,T03,172733.99
2026-06-22,M020,P02,T01,323767.52
2026-06-22,M021,P03,T03,163604.38
2026-06-22,M022,P04,T01,186921.09
2026-06-22,M023,P01,T03,141849.74
2026-06-22,M024,P02,T01,262511.62
2026-06-22,M025,P03,T03,129836.9
2026-06-22,M026,P04,T01,248133.2
2026-06-22,M027,P01,T03,210377.38
2026-06-22,M028,P02,T01,367199.15
2026-06-22,M029,P03,T03,132213.74
2026-06-22,M030,P04,T01,217272.08
2026-06-22,M031,P01,T03,186081.47
2026-06-22,M032,P02,T01,343445.93
2026-06-22,M033,P03,T03,174537.29
2026-06-22,M034,P04,T01,291821.95
2026-06-22,M035,P01,T03,235015.2
2026-06-22,M036,P02,T01,290885.08
2026-06-22,M037,P03,T03,143707.35
2026-06-22,M038,P04,T01,259769.11
2026-06-22,M039,P01,T03,205042.57
2026-06-22,M040,P02,T01,402351.74
2026-06-22,M041,P03,T03,190484.81
2026-06-22,M042,P04,T01,368508.07
2026-06-22,M043,P01,T03,185109.66
2026-06-22,M044,P02,T01,326011.82
2026-06-22,M045,P03,T03,175691.56
2026-06-22,M046,P04,T01,327445.05
2026-06-22,M047,P01,T03,244019.96
2026-06-22,M048,P02,T01,456220.13
2026-06-23,M001,P04,T04,90871.78
2026-06-23,M002,P01,T02,120476.26
2026-06-23,M003,P02,T04,143147.0
2026-06-23,M004,P03,T02,111350.22
2026-06-23,M005,P04,T04,147442.21
2026-06-23,M006,P01,T02,191572.93
2026-06-23,M007,P02,T04,218081.57
2026-06-23,M008,P03,T02,99069.95
2026-06-23,M009,P04,T04,113865.83
2026-06-23,M010,P01,T02,160185.0
2026-06-23,M011,P02,T04,188257.73
2026-06-23,M012,P03,T02,147592.65
2026-06-23,M013,P04,T04,189787.7
2026-06-23,M014,P01,T02,237786.37
2026-06-23,M015,P02,T04,149209.62
2026-06-23,M016,P03,T02,131928.36
2026-06-23,M017,P04,T04,144545.34
2026-06-23,M018,P01,T02,197212.34
2026-06-23,M019,P02,T04,245243.71
2026-06-23,M020,P03,T02,196470.26
2026-06-23,M021,P04,T04,211182.72
2026-06-23,M022,P01,T02,179820.94
2026-06-23,M023,P02,T04,190911.29
2026-06-23,M024,P03,T02,167479.53
2026-06-23,M025,P04,T04,206357.06
2026-06-23,M026,P01,T02,230703.78
2026-06-23,M027,P02,T04,255802.08
2026-06-23,M028,P03,T02,204383.37
2026-06-23,M029,P04,T04,158125.75
2026-06-23,M030,P01,T02,196664.83
2026-06-23,M031,P02,T04,228272.95
2026-06-23,M032,P03,T02,190292.81
2026-06-23,M033,P04,T04,213784.53
2026-06-23,M034,P01,T02,279448.07
2026-06-23,M035,P02,T04,294816.43
2026-06-23,M036,P03,T02,170787.29
2026-06-23,M037,P04,T04,205367.63
2026-06-23,M038,P01,T02,256351.24
2026-06-23,M039,P02,T04,308036.67
2026-06-23,M040,P03,T02,220945.03
2026-06-23,M041,P04,T04,247093.04
2026-06-23,M042,P01,T02,328237.95
2026-06-23,M043,P02,T04,247767.66
2026-06-23,M044,P03,T02,210519.42
2026-06-23,M045,P04,T04,241229.6
2026-06-23,M046,P01,T02,299553.16
2026-06-23,M047,P02,T04,353621.95
2026-06-23,M048,P03,T02,280594.05
2026-06-24,M001,P01,T01,111927.04
2026-06-24,M002,P02,T03,105334.57
2026-06-24,M003,P03,T01,121186.61
2026-06-24,M004,P04,T03,114677.03
2026-06-24,M005,P01,T01,197847.69
2026-06-24,M006,P02,T03,173436.48
2026-06-24,M007,P03,T01,190267.51
2026-06-24,M008,P04,T03,87280.77
2026-06-24,M009,P01,T01,151134.57
2026-06-24,M010,P02,T03,132159.44
2026-06-24,M011,P03,T01,163269.68
2026-06-24,M012,P04,T03,129435.5
2026-06-24,M013,P01,T01,232727.94
2026-06-24,M014,P02,T03,202340.63
2026-06-24,M015,P03,T01,128737.78
2026-06-24,M016,P04,T03,115432.43
2026-06-24,M017,P01,T01,193009.49
2026-06-24,M018,P02,T03,179940.13
2026-06-24,M019,P03,T01,201448.9
2026-06-24,M020,P04,T03,168292.4
2026-06-24,M021,P01,T01,279606.81
2026-06-24,M022,P02,T03,147180.9
2026-06-24,M023,P03,T01,167906.29
2026-06-24,M024,P04,T03,153033.65
2026-06-24,M025,P01,T01,236141.19
2026-06-24,M026,P02,T03,218398.28
2026-06-24,M027,P03,T01,239860.89
2026-06-24,M028,P04,T03,203291.8
2026-06-24,M029,P01,T01,225855.84
2026-06-24,M030,P02,T03,183975.15
2026-06-24,M031,P03,T01,202746.62
2026-06-24,M032,P04,T03,165299.27
2026-06-24,M033,P01,T01,324827.79
2026-06-24,M034,P02,T03,246941.91
2026-06-24,M035,P03,T01,299408.17
2026-06-24,M036,P04,T03,164731.19
2026-06-24,M037,P01,T01,288258.54
2026-06-24,M038,P02,T03,230743.98
2026-06-24,M039,P03,T01,265466.79
2026-06-24,M040,P04,T03,204309.55
2026-06-24,M041,P01,T01,329325.1
2026-06-24,M042,P02,T03,293290.03
2026-06-24,M043,P03,T01,244696.64
2026-06-24,M044,P04,T03,185343.02
2026-06-24,M045,P01,T01,324032.11
2026-06-24,M046,P02,T03,283444.37
2026-06-24,M047,P03,T01,272090.63
2026-06-24,M048,P04,T03,249250.69
2026-06-25,M001,P02,T02,116459.67
2026-06-25,M002,P03,T04,88875.36
2026-06-25,M003,P04,T02,122188.51
2026-06-25,M004,P01,T04,130582.95
2026-06-25,M005,P02,T02,187259.59
2026-06-25,M006,P03,T04,128353.29
2026-06-25,M007,P04,T02,190449.21
2026-06-25,M008,P01,T04,105005.77
2026-06-25,M009,P02,T02,150897.74
2026-06-25,M010,P03,T04,122426.32
2026-06-25,M011,P04,T02,172604.52
2026-06-25,M012,P01,T04,184741.17
2026-06-25,M013,P02,T02,228674.93
2026-06-25,M014,P03,T04,180686.89
2026-06-25,M015,P04,T02,143204.5
2026-06-25,M016,P01,T04,144180.58
2026-06-25,M017,P02,T02,195496.74
2026-06-25,M018,P03,T04,140896.05
2026-06-25,M019,P04,T02,195119.46
2026-06-25,M020,P01,T04,229842.19
2026-06-25,M021,P02,T02,272529.18
2026-06-25,M022,P03,T04,127401.86
2026-06-25,M023,P04,T02,161552.12
2026-06-25,M024,P01,T04,192869.58
2026-06-25,M025,P02,T02,257927.81
2026-06-25,M026,P03,T04,189662.01
2026-06-25,M027,P04,T02,229148.93
2026-06-25,M028,P01,T04,258607.77
2026-06-25,M029,P02,T02,211028.84
2026-06-25,M030,P03,T04,154248.63
2026-06-25,M031,P04,T02,210627.34
2026-06-25,M032,P01,T04,238007.44
2026-06-25,M033,P02,T02,284136.56
2026-06-25,M034,P03,T04,197749.82
2026-06-25,M035,P04,T02,274040.81
2026-06-25,M036,P01,T04,208412.28
2026-06-25,M037,P02,T02,284492.87
2026-06-25,M038,P03,T04,180712.92
2026-06-25,M039,P04,T02,242586.66
2026-06-25,M040,P01,T04,285936.72
2026-06-25,M041,P02,T02,325797.45
2026-06-25,M042,P03,T04,245743.98
2026-06-25,M043,P04,T02,210412.25
2026-06-25,M044,P01,T04,261778.65
2026-06-25,M045,P02,T02,300661.64
2026-06-25,M046,P03,T04,214335.08
2026-06-25,M047,P04,T02,292245.53
2026-06-25,M048,P01,T04,304863.47
2026-06-26,M001,P03,T03,59846.15
2026-06-26,M002,P04,T01,115589.33
2026-06-26,M003,P01,T03,96267.76
2026-06-26,M004,P02,T01,189656.6
2026-06-26,M005,P03,T03,103656.99
2026-06-26,M006,P04,T01,190463.13
2026-06-26,M007,P01,T03,149801.27
2026-06-26,M008,P02,T01,157672.61
2026-06-26,M009,P03,T03,94930.41
2026-06-26,M010,P04,T01,180075.86
2026-06-26,M011,P01,T03,139737.29
2026-06-26,M012,P02,T01,256638.25
2026-06-26,M013,P03,T03,122941.77
2026-06-26,M014,P04,T01,231855.51
2026-06-26,M015,P01,T03,120141.59
2026-06-26,M016,P02,T01,204989.51
2026-06-26,M017,P03,T03,108318.19
2026-06-26,M018,P04,T01,226564.44
2026-06-26,M019,P01,T03,177901.49
2026-06-26,M020,P02,T01,281874.87
2026-06-26,M021,P03,T03,151238.14
2026-06-26,M022,P04,T01,183175.71
2026-06-26,M023,P01,T03,145533.66
2026-06-26,M024,P02,T01,259527.82
2026-06-26,M025,P03,T03,142183.05
2026-06-26,M026,P04,T01,254362.98
2026-06-26,M027,P01,T03,210627.36
2026-06-26,M028,P02,T01,361113.24
2026-06-26,M029,P03,T03,120988.3
2026-06-26,M030,P04,T01,241514.87
2026-06-26,M031,P01,T03,168163.91
2026-06-26,M032,P02,T01,333605.2
2026-06-26,M033,P03,T03,177401.37
2026-06-26,M034,P04,T01,321654.84
2026-06-26,M035,P01,T03,237858.84
2026-06-26,M036,P02,T01,291230.12
2026-06-26,M037,P03,T03,153551.45
2026-06-26,M038,P04,T01,274569.83
2026-06-26,M039,P01,T03,222262.85
2026-06-26,M040,P02,T01,375384.36
2026-06-26,M041,P03,T03,186606.64
2026-06-26,M042,P04,T01,343637.58
2026-06-26,M043,P01,T03,177825.65
2026-06-26,M044,P02,T01,323499.85
2026-06-26,M045,P03,T03,189714.84
2026-06-26,M046,P04,T01,336487.51
2026-06-26,M047,P01,T03,251209.1
2026-06-26,M048,P02,T01,462377.4
2026-06-27,M001,P04,T04,82024.26
2026-06-27,M002,P01,T02,106011.15
2026-06-27,M003,P02,T04,125033.96
2026-06-27,M004,P03,T02,108376.59
2026-06-27,M005,P04,T04,125254.17
2026-06-27,M006,P01,T02,153417.42
2026-06-27,M007,P02,T04,204256.2
2026-06-27,M008,P03,T02,94264.16
2026-06-27,M009,P04,T04,101446.56
2026-06-27,M010,P01,T02,130939.45
2026-06-27,M011,P02,T04,174791.59
2026-06-27,M012,P03,T02,132941.69
2026-06-27,M013,P04,T04,156791.83
2026-06-27,M014,P01,T02,190790.41
2026-06-27,M015,P02,T04,131796.55
2026-06-27,M016,P03,T02,113227.65
2026-06-27,M017,P04,T04,133658.32
2026-06-27,M018,P01,T02,167150.13
2026-06-27,M019,P02,T04,189238.77
2026-06-27,M020,P03,T02,168195.59
2026-06-27,M021,P04,T04,201691.56
2026-06-27,M022,P01,T02,156489.22
2026-06-27,M023,P02,T04,169956.4
2026-06-27,M024,P03,T02,154148.88
2026-06-27,M025,P04,T04,180939.8
2026-06-27,M026,P01,T02,211143.54
2026-06-27,M027,P02,T04,236935.94
2026-06-27,M028,P03,T02,192222.25
2026-06-27,M029,P04,T04,147594.96
2026-06-27,M030,P01,T02,191032.13
2026-06-27,M031,P02,T04,210486.35
2026-06-27,M032,P03,T02,189832.88
2026-06-27,M033,P04,T04,199252.6
2026-06-27,M034,P01,T02,239166.39
2026-06-27,M035,P02,T04,270031.5
2026-06-27,M036,P03,T02,161531.79
2026-06-27,M037,P04,T04,188940.52
2026-06-27,M038,P01,T02,220737.28
2026-06-27,M039,P02,T04,257045.14
2026-06-27,M040,P03,T02,224604.31
2026-06-27,M041,P04,T04,253103.15
2026-06-27,M042,P01,T02,310262.09
2026-06-27,M043,P02,T04,217874.1
2026-06-27,M044,P03,T02,187971.93
2026-06-27,M045,P04,T04,201917.38
2026-06-27,M046,P01,T02,259747.34
2026-06-27,M047,P02,T04,296974.71
2026-06-27,M048,P03,T02,245519.15
2026-06-28,M001,P01,T01,98449.79
2026-06-28,M002,P02,T03,93392.99
2026-06-28,M003,P03,T01,102820.6
2026-06-28,M004,P04,T03,91675.0
2026-06-28,M005,P01,T01,183231.12
2026-06-28,M006,P02,T03,148658.79
2026-06-28,M007,P03,T01,179380.31
2026-06-28,M008,P04,T03,82141.29
2026-06-28,M009,P01,T01,155020.03
2026-06-28,M010,P02,T03,115809.37
2026-06-28,M011,P03,T01,136547.38
2026-06-28,M012,P04,T03,132013.14
2026-06-28,M013,P01,T01,216727.67
2026-06-28,M014,P02,T03,180628.16
2026-06-28,M015,P03,T01,117281.71
2026-06-28,M016,P04,T03,99245.72
2026-06-28,M017,P01,T01,202775.59
2026-06-28,M018,P02,T03,167287.61
2026-06-28,M019,P03,T01,190302.39
2026-06-28,M020,P04,T03,154718.47
2026-06-28,M021,P01,T01,265828.78
2026-06-28,M022,P02,T03,128757.0
2026-06-28,M023,P03,T01,162571.4
2026-06-28,M024,P04,T03,132725.89
2026-06-28,M025,P01,T01,247381.9
