date,merchant_id,conversions
2026-04-25,M012,36346
2026-04-25,M013,37567
2026-04-25,M014,32803
2026-04-25,M015,31393
2026-04-25,M016,27034
2026-04-25,M017,37181
2026-04-25,M018,32216
2026-04-25,M019,32716
2026-04-25,M020,39119
2026-04-25,M021,41964
2026-04-25,M022,24631
2026-04-25,M023,35995
2026-04-25,M024,48104
2026-04-25,M025,52615
2026-04-25,M026,28969
2026-04-25,M027,43889
2026-04-25,M028,47386
2026-04-25,M029,49656
2026-04-25,M030,40226
2026-04-25,M031,29377
2026-04-25,M032,36596
2026-04-25,M033,59952
2026-04-25,M034,49484
2026-04-25,M035,72145
2026-04-25,M036,41389
2026-04-25,M037,36022
2026-04-25,M038,32289
2026-04-25,M039,48967
2026-04-25,M040,63700
2026-04-25,M041,62218
2026-04-25,M042,52690
2026-04-25,M043,37888
2026-04-25,M044,47398
2026-04-25,M045,68003
2026-04-25,M046,36907
2026-04-25,M047,52987
2026-04-25,M048,62935
2026-04-26,M001,7480
2026-04-26,M002,17834
2026-04-26,M003,19052
2026-04-26,M004,41089
2026-04-26,M005,25710
2026-04-26,M006,38400
2026-04-26,M007,23376
2026-04-26,M008,29362
2026-04-26,M009,18960
2026-04-26,M010,39129
2026-04-26,M011,20869
2026-04-26,M012,49711
2026-04-26,M013,19735
2026-04-26,M014,45129
2026-04-26,M015,26007
2026-04-26,M016,35710
2026-04-26,M017,22168
2026-04-26,M018,46804
2026-04-26,M019,27163
2026-04-26,M020,59697
2026-04-26,M021,23379
2026-04-26,M022,31234
2026-04-26,M023,31522
2026-04-26,M024,59625
2026-04-26,M025,29206
2026-04-26,M026,37297
2026-04-26,M027,34680
2026-04-26,M028,67440
2026-04-26,M029,28340
2026-04-26,M030,56122
2026-04-26,M031,23115
2026-04-26,M032,50439
2026-04-26,M033,30937
2026-04-26,M034,67533
2026-04-26,M035,59571
2026-04-26,M036,56435
2026-04-26,M037,21046
2026-04-26,M038,49073
2026-04-26,M039,42631
2026-04-26,M040,84817
2026-04-26,M041,34283
2026-04-26,M042,73106
2026-04-26,M043,33662
2026-04-26,M044,69140
2026-04-26,M045,38341
2026-04-26,M046,48654
2026-04-26,M047,43610
2026-04-26,M048,97999
2026-04-27,M001,11437
2026-04-27,M002,18415
2026-04-27,M003,27726
2026-04-27,M004,25681
2026-04-27,M005,38262
2026-04-27,M006,37838
2026-04-27,M007,39021
2026-04-27,M008,20226
2026-04-27,M009,29706
2026-04-27,M010,36253
2026-04-27,M011,33600
2026-04-27,M012,32701
2026-04-27,M013,30906
2026-04-27,M014,49917
2026-04-27,M015,35161
2026-04-27,M016,25289
2026-04-27,M017,32311
2026-04-27,M018,51492
2026-04-27,M019,40406
2026-04-27,M020,40813
2026-04-27,M021,38008
2026-04-27,M022,34576
2026-04-27,M023,45174
2026-04-27,M024,43623
2026-04-27,M025,39836
2026-04-27,M026,38654
2026-04-27,M027,57352
2026-04-27,M028,42386
2026-04-27,M029,42440
2026-04-27,M030,54891
2026-04-27,M031,34759
2026-04-27,M032,33279
2026-04-27,M033,49782
2026-04-27,M034,66857
2026-04-27,M035,89321
2026-04-27,M036,37365
2026-04-27,M037,35291
2026-04-27,M038,45642
2026-04-27,M039,64705
2026-04-27,M040,55724
2026-04-27,M041,51611
2026-04-27,M042,75776
2026-04-27,M043,45998
2026-04-27,M044,43189
2026-04-27,M045,61541
2026-04-27,M046,47952
2026-04-27,M047,71147
2026-04-27,M048,61246
2026-04-28,M001,15404
2026-04-28,M002,16369
2026-04-28,M003,23995
2026-04-28,M004,25163
2026-04-28,M005,48146
2026-04-28,M006,35283
2026-04-28,M007,34400
2026-04-28,M008,19303
2026-04-28,M009,35561
2026-04-28,M010,33181
2026-04-28,M011,28760
2026-04-28,M012,30567
2026-04-28,M013,42850
2026-04-28,M014,41098
2026-04-28,M015,33017
2026-04-28,M016,21332
2026-04-28,M017,44618
2026-04-28,M018,41117
2026-04-28,M019,38305
2026-04-28,M020,34009
2026-04-28,M021,48211
2026-04-28,M022,31904
2026-04-28,M023,40541
2026-04-28,M024,36363
2026-04-28,M025,57502
2026-04-28,M026,35426
2026-04-28,M027,47637
2026-04-28,M028,43011
2026-04-28,M029,51559
2026-04-28,M030,51932
2026-04-28,M031,32883
2026-04-28,M032,32568
2026-04-28,M033,67880
2026-04-28,M034,59646
2026-04-28,M035,80062
2026-04-28,M036,32009
2026-04-28,M037,45697
2026-04-28,M038,42479
2026-04-28,M039,53613
2026-04-28,M040,51925
2026-04-28,M041,62681
2026-04-28,M042,60159
2026-04-28,M043,45396
2026-04-28,M044,41236
2026-04-28,M045,76160
2026-04-28,M046,43155
2026-04-28,M047,57079
2026-04-28,M048,58258
2026-04-29,M001,15869
2026-04-29,M002,15331
2026-04-29,M003,24800
2026-04-29,M004,32162
2026-04-29,M005,47366
2026-04-29,M006,29552
2026-04-29,M007,30258
2026-04-29,M008,23199
2026-04-29,M009,34156
2026-04-29,M010,27048
2026-04-29,M011,29677
2026-04-29,M012,40302
2026-04-29,M013,40925
2026-04-29,M014,32855
2026-04-29,M015,33729
2026-04-29,M016,26906
2026-04-29,M017,42592
2026-04-29,M018,39698
2026-04-29,M019,34915
2026-04-29,M020,48394
2026-04-29,M021,50762
2026-04-29,M022,24917
2026-04-29,M023,42172
2026-04-29,M024,52465
2026-04-29,M025,54303
2026-04-29,M026,31744
2026-04-29,M027,49392
2026-04-29,M028,48836
2026-04-29,M029,49424
2026-04-29,M030,45548
2026-04-29,M031,31376
2026-04-29,M032,40323
2026-04-29,M033,59269
2026-04-29,M034,54900
2026-04-29,M035,79301
2026-04-29,M036,44958
2026-04-29,M037,41896
2026-04-29,M038,36341
2026-04-29,M039,57566
2026-04-29,M040,68021
2026-04-29,M041,64707
2026-04-29,M042,53231
2026-04-29,M043,43488
2026-04-29,M044,51714
2026-04-29,M045,83661
2026-04-29,M046,38143
2026-04-29,M047,56706
2026-04-29,M048,74309
2026-04-30,M001,8503
2026-04-30,M002,20982
2026-04-30,M003,21853
2026-04-30,M004,43109
2026-04-30,M005,29205
2026-04-30,M006,42092
2026-04-30,M007,25055
2026-04-30,M008,32507
2026-04-30,M009,20629
2026-04-30,M010,43094
2026-04-30,M011,23777
2026-04-30,M012,57258
2026-04-30,M013,24172
2026-04-30,M014,51740
2026-04-30,M015,27960
2026-04-30,M016,39344
2026-04-30,M017,24506
2026-04-30,M018,55388
2026-04-30,M019,29745
2026-04-30,M020,68124
2026-04-30,M021,25973
2026-04-30,M022,38536
2026-04-30,M023,36443
2026-04-30,M024,70488
2026-04-30,M025,32772
2026-04-30,M026,40568
2026-04-30,M027,41546
2026-04-30,M028,68704
2026-04-30,M029,27740
2026-04-30,M030,60673
2026-04-30,M031,25028
2026-04-30,M032,58031
2026-04-30,M033,33209
2026-04-30,M034,73303
2026-04-30,M035,61701
2026-04-30,M036,64296
2026-04-30,M037,22557
2026-04-30,M038,51397
2026-04-30,M039,46918
2026-04-30,M040,89872
2026-04-30,M041,35192
2026-04-30,M042,72962
2026-04-30,M043,36233
2026-04-30,M044,71391
2026-04-30,M045,44418
2026-04-30,M046,59050
2026-04-30,M047,53110
2026-04-30,M048,107325
2026-05-01,M001,15279
2026-05-01,M002,14806
2026-05-01,M003,22526
2026-05-01,M004,32092
2026-05-01,M005,52272
2026-05-01,M006,27670
2026-05-01,M007,29742
2026-05-01,M008,23020
2026-05-01,M009,33981
2026-05-01,M010,27084
2026-05-01,M011,27074
2026-05-01,M012,38229
2026-05-01,M013,41805
2026-05-01,M014,33844
2026-05-01,M015,30510
2026-05-01,M016,27582
2026-05-01,M017,44260
2026-05-01,M018,38265
2026-05-01,M019,36489
2026-05-01,M020,46266
2026-05-01,M021,43949
2026-05-01,M022,26372
2026-05-01,M023,40098
2026-05-01,M024,47710
2026-05-01,M025,51492
2026-05-01,M026,28001
2026-05-01,M027,49625
2026-05-01,M028,49099
2026-05-01,M029,50925
2026-05-01,M030,46351
2026-05-01,M031,33262
2026-05-01,M032,42427
2026-05-01,M033,57915
2026-05-01,M034,52893
2026-05-01,M035,75155
2026-05-01,M036,46760
2026-05-01,M037,40122
2026-05-01,M038,34063
2026-05-01,M039,54340
2026-05-01,M040,69566
2026-05-01,M041,62266
2026-05-01,M042,51374
2026-05-01,M043,40393
2026-05-01,M044,48894
2026-05-01,M045,76899
2026-05-01,M046,35308
2026-05-01,M047,59301
2026-05-01,M048,66902
2026-05-02,M001,8085
2026-05-02,M002,19845
2026-05-02,M003,18826
2026-05-02,M004,41821
2026-05-02,M005,24689
2026-05-02,M006,37953
2026-05-02,M007,23438
2026-05-02,M008,31172
2026-05-02,M009,17345
2026-05-02,M010,34075
2026-05-02,M011,20860
2026-05-02,M012,49445
2026-05-02,M013,21046
2026-05-02,M014,44694
2026-05-02,M015,25335
2026-05-02,M016,34372
2026-05-02,M017,23164
2026-05-02,M018,44626
2026-05-02,M019,26984
2026-05-02,M020,58879
2026-05-02,M021,22144
2026-05-02,M022,33869
2026-05-02,M023,28086
2026-05-02,M024,66481
2026-05-02,M025,28789
2026-05-02,M026,39863
2026-05-02,M027,34093
2026-05-02,M028,68772
2026-05-02,M029,25384
2026-05-02,M030,57105
2026-05-02,M031,24740
2026-05-02,M032,53068
2026-05-02,M033,31198
2026-05-02,M034,63373
2026-05-02,M035,59133
2026-05-02,M036,57270
2026-05-02,M037,21636
2026-05-02,M038,43144
2026-05-02,M039,43090
2026-05-02,M040,88353
2026-05-02,M041,35144
2026-05-02,M042,64824
2026-05-02,M043,31885
2026-05-02,M044,64881
2026-05-02,M045,38838
2026-05-02,M046,45689
2026-05-02,M047,44983
2026-05-02,M048,95711
2026-05-03,M001,11790
2026-05-03,M002,17291
2026-05-03,M003,25464
2026-05-03,M004,25676
2026-05-03,M005,31937
2026-05-03,M006,35600
2026-05-03,M007,33490
2026-05-03,M008,17125
2026-05-03,M009,26854
2026-05-03,M010,31228
2026-05-03,M011,28956
2026-05-03,M012,31750
2026-05-03,M013,29574
2026-05-03,M014,41952
2026-05-03,M015,31270
2026-05-03,M016,22573
2026-05-03,M017,31736
2026-05-03,M018,45112
2026-05-03,M019,40595
2026-05-03,M020,33826
2026-05-03,M021,30239
2026-05-03,M022,30044
2026-05-03,M023,40875
2026-05-03,M024,41989
2026-05-03,M025,38189
2026-05-03,M026,33975
2026-05-03,M027,44988
2026-05-03,M028,39544
2026-05-03,M029,34320
2026-05-03,M030,53425
2026-05-03,M031,30696
2026-05-03,M032,31574
2026-05-03,M033,39450
2026-05-03,M034,58299
2026-05-03,M035,78199
2026-05-03,M036,31550
2026-05-03,M037,27640
2026-05-03,M038,44148
2026-05-03,M039,56283
2026-05-03,M040,51013
2026-05-03,M041,42905
2026-05-03,M042,60482
2026-05-03,M043,44188
2026-05-03,M044,42883
2026-05-03,M045,51526
2026-05-03,M046,48189
2026-05-03,M047,56702
2026-05-03,M048,52329
2026-05-04,M001,16544
2026-05-04,M002,16577
2026-05-04,M003,25890
2026-05-04,M004,23289
2026-05-04,M005,50426
2026-05-04,M006,31542
2026-05-04,M007,32938
2026-05-04,M008,16714
2026-05-04,M009,36401
2026-05-04,M010,34898
2026-05-04,M011,31787
2026-05-04,M012,27932
2026-05-04,M013,40921
2026-05-04,M014,38240
2026-05-04,M015,32023
2026-05-04,M016,20764
2026-05-04,M017,44971
2026-05-04,M018,45343
2026-05-04,M019,36949
2026-05-04,M020,35523
2026-05-04,M021,51223
2026-05-04,M022,28472
2026-05-04,M023,40494
2026-05-04,M024,38304
2026-05-04,M025,53241
2026-05-04,M026,34522
2026-05-04,M027,47058
2026-05-04,M028,41251
2026-05-04,M029,49197
2026-05-04,M030,49451
2026-05-04,M031,31918
2026-05-04,M032,31152
2026-05-04,M033,66077
2026-05-04,M034,61519
2026-05-04,M035,77631
2026-05-04,M036,31717
2026-05-04,M037,42780
2026-05-04,M038,40992
2026-05-04,M039,54059
2026-05-04,M040,54692
2026-05-04,M041,67716
2026-05-04,M042,59564
2026-05-04,M043,41401
2026-05-04,M044,38251
2026-05-04,M045,76818
2026-05-04,M046,42300
2026-05-04,M047,56811
2026-05-04,M048,57196
2026-05-05,M001,15230
2026-05-05,M002,14840
2026-05-05,M003,23889
2026-05-05,M004,32418
2026-05-05,M005,48211
2026-05-05,M006,25944
2026-05-05,M007,30427
2026-05-05,M008,22744
2026-05-05,M009,37123
2026-05-05,M010,25911
2026-05-05,M011,28109
2026-05-05,M012,38538
2026-05-05,M013,41339
2026-05-05,M014,36400
2026-05-05,M015,33254
2026-05-05,M016,26444
2026-05-05,M017,42542
2026-05-05,M018,34705
2026-05-05,M019,35023
2026-05-05,M020,44110
2026-05-05,M021,45293
2026-05-05,M022,25270
2026-05-05,M023,40023
2026-05-05,M024,49355
2026-05-05,M025,51908
2026-05-05,M026,29450
2026-05-05,M027,46651
2026-05-05,M028,50623
2026-05-05,M029,52403
2026-05-05,M030,41557
2026-05-05,M031,30578
2026-05-05,M032,40357
2026-05-05,M033,65101
2026-05-05,M034,51165
2026-05-05,M035,80205
2026-05-05,M036,45957
2026-05-05,M037,40811
2026-05-05,M038,37207
2026-05-05,M039,54966
2026-05-05,M040,69548
2026-05-05,M041,60838
2026-05-05,M042,56668
2026-05-05,M043,43328
2026-05-05,M044,51159
2026-05-05,M045,83239
2026-05-05,M046,36780
2026-05-05,M047,54909
2026-05-05,M048,68072
2026-05-06,M001,9172
2026-05-06,M002,19633
2026-05-06,M003,19812
2026-05-06,M004,42714
2026-05-06,M005,26563
2026-05-06,M006,37479
2026-05-06,M007,26559
2026-05-06,M008,31527
2026-05-06,M009,21797
2026-05-06,M010,40078
2026-05-06,M011,25343
2026-05-06,M012,53704
2026-05-06,M013,24149
2026-05-06,M014,52750
2026-05-06,M015,29701
2026-05-06,M016,42574
2026-05-06,M017,23888
2026-05-06,M018,50228
2026-05-06,M019,31744
2026-05-06,M020,67793
2026-05-06,M021,24362
2026-05-06,M022,33477
2026-05-06,M023,32984
2026-05-06,M024,65323
2026-05-06,M025,29699
2026-05-06,M026,40890
2026-05-06,M027,36638
2026-05-06,M028,70926
2026-05-06,M029,27536
2026-05-06,M030,65525
2026-05-06,M031,27839
2026-05-06,M032,59571
2026-05-06,M033,34198
2026-05-06,M034,77379
2026-05-06,M035,63308
2026-05-06,M036,64276
2026-05-06,M037,22155
2026-05-06,M038,53071
2026-05-06,M039,42043
2026-05-06,M040,88389
2026-05-06,M041,35137
2026-05-06,M042,73696
2026-05-06,M043,34009
2026-05-06,M044,77686
2026-05-06,M045,45828
2026-05-06,M046,57557
2026-05-06,M047,47229
2026-05-06,M048,101821
2026-05-07,M001,12342
2026-05-07,M002,18792
2026-05-07,M003,29593
2026-05-07,M004,27323
2026-05-07,M005,36758
2026-05-07,M006,35355
2026-05-07,M007,37066
2026-05-07,M008,18673
2026-05-07,M009,27568
2026-05-07,M010,34992
2026-05-07,M011,32060
2026-05-07,M012,33216
2026-05-07,M013,31947
2026-05-07,M014,48450
2026-05-07,M015,35162
2026-05-07,M016,23061
2026-05-07,M017,34003
2026-05-07,M018,47037
2026-05-07,M019,39569
2026-05-07,M020,42802
2026-05-07,M021,37672
2026-05-07,M022,34708
2026-05-07,M023,42846
2026-05-07,M024,42671
2026-05-07,M025,43777
2026-05-07,M026,38129
2026-05-07,M027,56344
2026-05-07,M028,42674
2026-05-07,M029,37356
2026-05-07,M030,56535
2026-05-07,M031,39036
2026-05-07,M032,35503
2026-05-07,M033,48683
2026-05-07,M034,62631
2026-05-07,M035,85130
2026-05-07,M036,36947
2026-05-07,M037,33434
2026-05-07,M038,43751
2026-05-07,M039,59885
2026-05-07,M040,55066
2026-05-07,M041,50665
2026-05-07,M042,72315
2026-05-07,M043,47943
2026-05-07,M044,45368
2026-05-07,M045,58051
2026-05-07,M046,50660
2026-05-07,M047,71618
2026-05-07,M048,63218
2026-05-08,M001,15376
2026-05-08,M002,16637
2026-05-08,M003,24944
2026-05-08,M004,24704
2026-05-08,M005,48770
2026-05-08,M006,33003
2026-05-08,M007,32983
2026-05-08,M008,18189
2026-05-08,M009,38405
2026-05-08,M010,31469
2026-05-08,M011,27591
2026-05-08,M012,30250
2026-05-08,M013,41447
2026-05-08,M014,43693
2026-05-08,M015,34872
2026-05-08,M016,20531
2026-05-08,M017,45449
2026-05-08,M018,47190
2026-05-08,M019,39126
2026-05-08,M020,36915
2026-05-08,M021,45793
2026-05-08,M022,28239
2026-05-08,M023,39053
2026-05-08,M024,36612
2026-05-08,M025,57260
2026-05-08,M026,32850
2026-05-08,M027,49124
2026-05-08,M028,42518
2026-05-08,M029,57207
2026-05-08,M030,52594
2026-05-08,M031,31933
2026-05-08,M032,31319
2026-05-08,M033,58338
2026-05-08,M034,59535
2026-05-08,M035,79012
2026-05-08,M036,31626
2026-05-08,M037,46276
2026-05-08,M038,42749
2026-05-08,M039,57770
2026-05-08,M040,53749
2026-05-08,M041,70132
2026-05-08,M042,63062
2026-05-08,M043,40219
2026-05-08,M044,41270
2026-05-08,M045,76397
2026-05-08,M046,45411
2026-05-08,M047,55128
2026-05-08,M048,54661
2026-05-09,M001,14850
2026-05-09,M002,12228
2026-05-09,M003,20306
2026-05-09,M004,28529
2026-05-09,M005,42530
2026-05-09,M006,26927
2026-05-09,M007,27333
2026-05-09,M008,20827
2026-05-09,M009,35214
2026-05-09,M010,23772
2026-05-09,M011,27204
2026-05-09,M012,32529
2026-05-09,M013,36456
2026-05-09,M014,29979
2026-05-09,M015,30106
2026-05-09,M016,24776
2026-05-09,M017,37590
2026-05-09,M018,31846
2026-05-09,M019,31460
2026-05-09,M020,43799
2026-05-09,M021,43856
2026-05-09,M022,21910
2026-05-09,M023,37488
2026-05-09,M024,48610
2026-05-09,M025,51125
2026-05-09,M026,27842
2026-05-09,M027,42551
2026-05-09,M028,47946
2026-05-09,M029,45675
2026-05-09,M030,40250
2026-05-09,M031,30866
2026-05-09,M032,38393
2026-05-09,M033,52531
2026-05-09,M034,46830
2026-05-09,M035,69689
2026-05-09,M036,38259
2026-05-09,M037,37236
2026-05-09,M038,32116
2026-05-09,M039,49352
2026-05-09,M040,60865
2026-05-09,M041,57055
2026-05-09,M042,51528
2026-05-09,M043,36705
2026-05-09,M044,48798
2026-05-09,M045,75519
2026-05-09,M046,32442
2026-05-09,M047,56296
2026-05-09,M048,69636
2026-05-10,M001,8249
2026-05-10,M002,19472
2026-05-10,M003,18344
2026-05-10,M004,37733
2026-05-10,M005,24865
2026-05-10,M006,36452
2026-05-10,M007,25506
2026-05-10,M008,27938
2026-05-10,M009,18332
2026-05-10,M010,33258
2026-05-10,M011,23976
2026-05-10,M012,46017
2026-05-10,M013,22434
2026-05-10,M014,43579
2026-05-10,M015,26122
2026-05-10,M016,35825
2026-05-10,M017,21611
2026-05-10,M018,48023
2026-05-10,M019,26066
2026-05-10,M020,57773
2026-05-10,M021,23993
2026-05-10,M022,30200
2026-05-10,M023,31279
2026-05-10,M024,64582
2026-05-10,M025,27112
2026-05-10,M026,40564
2026-05-10,M027,33312
2026-05-10,M028,69512
2026-05-10,M029,28534
2026-05-10,M030,57588
2026-05-10,M031,24526
2026-05-10,M032,48158
2026-05-10,M033,31225
2026-05-10,M034,69550
2026-05-10,M035,53901
2026-05-10,M036,54335
2026-05-10,M037,21163
2026-05-10,M038,44541
2026-05-10,M039,39570
2026-05-10,M040,81465
2026-05-10,M041,35655
2026-05-10,M042,64267
2026-05-10,M043,30749
2026-05-10,M044,70690
2026-05-10,M045,37248
2026-05-10,M046,48468
2026-05-10,M047,42765
2026-05-10,M048,88649
2026-05-11,M001,12559
2026-05-11,M002,17822
2026-05-11,M003,27101
2026-05-11,M004,29101
2026-05-11,M005,37827
2026-05-11,M006,35356
2026-05-11,M007,35242
2026-05-11,M008,20317
2026-05-11,M009,26275
2026-05-11,M010,36192
2026-05-11,M011,31973
2026-05-11,M012,31934
2026-05-11,M013,32716
2026-05-11,M014,43858
2026-05-11,M015,38262
2026-05-11,M016,25682
2026-05-11,M017,31354
2026-05-11,M018,47693
2026-05-11,M019,44671
2026-05-11,M020,39361
2026-05-11,M021,33268
2026-05-11,M022,33222
2026-05-11,M023,48118
2026-05-11,M024,41229
2026-05-11,M025,41305
2026-05-11,M026,37713
2026-05-11,M027,52566
2026-05-11,M028,44251
2026-05-11,M029,40869
2026-05-11,M030,60447
2026-05-11,M031,34289
2026-05-11,M032,37495
2026-05-11,M033,44187
2026-05-11,M034,69222
2026-05-11,M035,84979
2026-05-11,M036,36992
2026-05-11,M037,34276
2026-05-11,M038,44644
2026-05-11,M039,63673
2026-05-11,M040,60180
2026-05-11,M041,53001
2026-05-11,M042,66026
2026-05-11,M043,47560
2026-05-11,M044,47442
2026-05-11,M045,57024
2026-05-11,M046,49892
2026-05-11,M047,63301
2026-05-11,M048,64591
2026-05-12,M001,16943
2026-05-12,M002,16656
2026-05-12,M003,23300
2026-05-12,M004,26059
2026-05-12,M005,54496
2026-05-12,M006,32790
2026-05-12,M007,29845
2026-05-12,M008,18305
2026-05-12,M009,39808
2026-05-12,M010,34059
2026-05-12,M011,29185
2026-05-12,M012,31803
2026-05-12,M013,44824
2026-05-12,M014,39818
2026-05-12,M015,33632
2026-05-12,M016,21456
2026-05-12,M017,47006
2026-05-12,M018,43406
2026-05-12,M019,36671
2026-05-12,M020,38232
2026-05-12,M021,49522
2026-05-12,M022,31473
2026-05-12,M023,38202
2026-05-12,M024,36514
2026-05-12,M025,57983
2026-05-12,M026,38286
2026-05-12,M027,50866
2026-05-12,M028,38075
2026-05-12,M029,51072
2026-05-12,M030,47819
2026-05-12,M031,33933
2026-05-12,M032,32605
2026-05-12,M033,59394
2026-05-12,M034,58565
2026-05-12,M035,70578
2026-05-12,M036,32206
2026-05-12,M037,45061
2026-05-12,M038,42277
2026-05-12,M039,56667
2026-05-12,M040,55472
2026-05-12,M041,62996
2026-05-12,M042,62936
2026-05-12,M043,39285
2026-05-12,M044,39249
2026-05-12,M045,79917
2026-05-12,M046,46068
2026-05-12,M047,61081
2026-05-12,M048,60418
2026-05-13,M001,15341
2026-05-13,M002,15749
2026-05-13,M003,22478
2026-05-13,M004,31812
2026-05-13,M005,46056
2026-05-13,M006,26865
2026-05-13,M007,31847
2026-05-13,M008,22960
2026-05-13,M009,35164
2026-05-13,M010,26052
2026-05-13,M011,30468
2026-05-13,M012,39908
2026-05-13,M013,40787
2026-05-13,M014,36665
2026-05-13,M015,34923
2026-05-13,M016,28862
2026-05-13,M017,47221
2026-05-13,M018,40294
2026-05-13,M019,34096
2026-05-13,M020,42978
2026-05-13,M021,46641
2026-05-13,M022,24467
2026-05-13,M023,37776
2026-05-13,M024,48827
2026-05-13,M025,57913
2026-05-13,M026,31829
2026-05-13,M027,46149
2026-05-13,M028,50509
2026-05-13,M029,49859
2026-05-13,M030,46885
2026-05-13,M031,30405
2026-05-13,M032,42978
2026-05-13,M033,57317
2026-05-13,M034,51030
2026-05-13,M035,78185
2026-05-13,M036,42918
2026-05-13,M037,45701
2026-05-13,M038,34848
2026-05-13,M039,50320
2026-05-13,M040,62400
2026-05-13,M041,62251
2026-05-13,M042,52717
2026-05-13,M043,41529
2026-05-13,M044,49320
2026-05-13,M045,83164
2026-05-13,M046,40036
2026-05-13,M047,55319
2026-05-13,M048,67874
2026-05-14,M001,9350
2026-05-14,M002,19395
2026-05-14,M003,20051
2026-05-14,M004,44140
2026-05-14,M005,28173
2026-05-14,M006,39187
2026-05-14,M007,27690
2026-05-14,M008,30908
2026-05-14,M009,21310
2026-05-14,M010,39473
2026-05-14,M011,24261
2026-05-14,M012,52965
2026-05-14,M013,23729
2026-05-14,M014,47605
2026-05-14,M015,26505
2026-05-14,M016,42426
2026-05-14,M017,26648
2026-05-14,M018,55831
2026-05-14,M019,31766
2026-05-14,M020,64906
2026-05-14,M021,26332
2026-05-14,M022,36679
2026-05-14,M023,31752
2026-05-14,M024,68580
2026-05-14,M025,31425
2026-05-14,M026,45508
2026-05-14,M027,42163
2026-05-14,M028,72310
2026-05-14,M029,28094
2026-05-14,M030,66236
2026-05-14,M031,25289
2026-05-14,M032,55619
2026-05-14,M033,35838
2026-05-14,M034,71397
2026-05-14,M035,61240
2026-05-14,M036,60301
2026-05-14,M037,22018
2026-05-14,M038,54265
2026-05-14,M039,44826
2026-05-14,M040,90712
2026-05-14,M041,34213
2026-05-14,M042,77819
2026-05-14,M043,37801
2026-05-14,M044,70999
2026-05-14,M045,43390
2026-05-14,M046,57052
2026-05-14,M047,49816
2026-05-14,M048,99848
2026-05-15,M001,11662
2026-05-15,M002,19146
2026-05-15,M003,25957
2026-05-15,M004,27620
2026-05-15,M005,35501
2026-05-15,M006,34504
2026-05-15,M007,35203
2026-05-15,M008,21049
2026-05-15,M009,26498
2026-05-15,M010,37213
2026-05-15,M011,31958
2026-05-15,M012,31916
2026-05-15,M013,30022
2026-05-15,M014,45768
2026-05-15,M015,40195
2026-05-15,M016,26376
2026-05-15,M017,31952
2026-05-15,M018,47260
2026-05-15,M019,43073
2026-05-15,M020,37978
2026-05-15,M021,37499
2026-05-15,M022,32118
2026-05-15,M023,44977
2026-05-15,M024,42358
2026-05-15,M025,44093
2026-05-15,M026,42751
2026-05-15,M027,55476
2026-05-15,M028,42875
2026-05-15,M029,42926
2026-05-15,M030,53152
2026-05-15,M031,35101
2026-05-15,M032,33770
2026-05-15,M033,47154
2026-05-15,M034,62266
2026-05-15,M035,81079
2026-05-15,M036,38930
2026-05-15,M037,34937
2026-05-15,M038,49090
2026-05-15,M039,57123
2026-05-15,M040,57234
2026-05-15,M041,48392
2026-05-15,M042,70523
2026-05-15,M043,45499
2026-05-15,M044,49325
2026-05-15,M045,59846
2026-05-15,M046,47996
2026-05-15,M047,67976
2026-05-15,M048,65234
2026-05-16,M001,14983
2026-05-16,M002,15229
2026-05-16,M003,23037
2026-05-16,M004,21628
2026-05-16,M005,47902
2026-05-16,M006,30902
2026-05-16,M007,28970
2026-05-16,M008,16395
2026-05-16,M009,34925
2026-05-16,M010,28649
2026-05-16,M011,25074
2026-05-16,M012,27962
2026-05-16,M013,39593
2026-05-16,M014,39832
2026-05-16,M015,29476
2026-05-16,M016,20603
2026-05-16,M017,39028
2026-05-16,M018,39799
2026-05-16,M019,33558
2026-05-16,M020,31493
2026-05-16,M021,46396
2026-05-16,M022,27501
2026-05-16,M023,33691
2026-05-16,M024,36629
2026-05-16,M025,50420
2026-05-16,M026,32351
2026-05-16,M027,40273
2026-05-16,M028,36815
2026-05-16,M029,47549
2026-05-16,M030,46723
2026-05-16,M031,27921
2026-05-16,M032,30904
2026-05-16,M033,55888
2026-05-16,M034,53305
2026-05-16,M035,65796
2026-05-16,M036,32671
2026-05-16,M037,37994
2026-05-16,M038,37416
2026-05-16,M039,47369
2026-05-16,M040,49770
2026-05-16,M041,58032
2026-05-16,M042,60166
2026-05-16,M043,35935
2026-05-16,M044,38076
2026-05-16,M045,68316
2026-05-16,M046,39265
2026-05-16,M047,49038
2026-05-16,M048,49342
2026-05-17,M001,14303
2026-05-17,M002,13826
2026-05-17,M003,20407
2026-05-17,M004,30026
2026-05-17,M005,45031
2026-05-17,M006,26683
2026-05-17,M007,28595
2026-05-17,M008,21175
2026-05-17,M009,30880
2026-05-17,M010,24391
2026-05-17,M011,28238
2026-05-17,M012,36726
2026-05-17,M013,35275
2026-05-17,M014,30671
2026-05-17,M015,29050
2026-05-17,M016,27054
2026-05-17,M017,38167
2026-05-17,M018,31752
2026-05-17,M019,32170
2026-05-17,M020,43305
2026-05-17,M021,43931
2026-05-17,M022,24554
2026-05-17,M023,33694
2026-05-17,M024,48049
2026-05-17,M025,46476
2026-05-17,M026,28450
2026-05-17,M027,40183
2026-05-17,M028,48246
2026-05-17,M029,48040
2026-05-17,M030,41308
2026-05-17,M031,28227
